Path,length,all_abandoned,is_cross,lag,is_cross_service
"[802792, 799671]",2,False,True,533.72,False
"[794356, 792959]",2,False,True,204.31,True
"[736806, 726088, 733161, 729770, 729962, 729356, 729233, 676722, 739893, 736827, 729757]",11,False,True,7861.49,True
"[848932, 848933, 848934]",3,True,True,0.02,True
"[803431, 799633, 799634, 803317, 799637, 803325]",6,False,True,690.87,True
"[842354, 841902]",2,False,True,47.01,True
"[822601, 822324, 822318]",3,False,True,42.29,True
"[848825, 848260, 848819, 848820]",4,False,True,141.6,False
"[840451, 839973, 839974, 848766, 847062, 848663, 835833, 847063, 835742]",9,False,True,2350.49,False
"[848332, 847598]",2,False,True,144.84,True
"[845569, 845559]",2,False,True,1.17,False
"[711513, 711515, 746675]",3,False,True,3976.99,False
"[842980, 843837]",2,False,True,164.36,True
"[772064, 792770, 776265, 773419, 777232, 772474]",6,False,True,2928.8,True
"[770593, 767047, 764075, 767986, 763283]",5,False,True,1339.24,False
"[848681, 848590, 848596, 848598, 848375, 848376]",6,False,True,95.97,True
"[533792, 531498]",2,False,True,240.2,True
"[834354, 845054, 848279]",3,False,True,2493.16,False
"[848131, 802834, 845683, 845703]",4,False,True,8045.62,True
"[845181, 845646]",2,False,True,119.4,False
"[845601, 828902, 848457, 848458, 848459, 848361, 847538, 847773]",8,False,True,3358.81,False
"[839937, 842073, 848523, 848566, 848567, 848568, 848569, 848572, 848574, 842079]",10,False,True,1578.92,True
"[826505, 827308]",2,False,True,141.42,True
"[848216, 848289, 848350, 847959]",4,False,True,61.57,False
"[844610, 835210, 848075, 848111, 834352, 844632]",6,False,True,2468.99,False
"[862656, 862658, 862659, 848345, 845371]",5,False,True,3293.31,False
"[847560, 743492]",2,False,True,16704.02,True
"[847193, 850561, 847089]",3,False,True,735.7,True
"[848401, 848396, 848397]",3,False,True,0.88,True
"[848293, 812654, 812655, 847120, 834101, 848118, 834103, 834102, 848119, 846941, 846942, 846943]",12,False,True,6411.07,False
"[845482, 831019, 830572, 832810, 831023, 832755, 832756, 833337, 845595, 833341, 833182]",11,False,True,2644.51,False
"[847984, 847994, 798341, 798085]",4,False,True,8833.94,False
"[828545, 825914, 826719]",3,False,True,436.99,True
"[847170, 847189, 847622, 847623]",4,False,True,56.68,False
"[826484, 834269, 729766, 834223]",4,False,True,15996.48,True
"[843787, 846166]",2,False,True,413.7,False
"[843104, 842273, 843106, 842048, 843105, 841762, 843110, 843246, 841713, 843807]",10,False,True,407.13,True
"[846360, 846188]",2,False,True,21.8,True
"[833213, 848039]",2,False,True,2639.08,False
"[843769, 843772]",2,False,True,0.2,True
"[847219, 847389, 847355]",3,False,True,22.27,False
"[847362, 847363, 848003, 848002, 848062]",5,False,True,138.34,True
"[847366, 847399, 848360, 847400, 848280]",5,False,True,190.61,False
"[707080, 710842, 720236, 721582, 711601, 747863, 715224, 720218]",8,False,True,4703.73,True
"[833414, 833415, 833416, 833417, 833418, 833421, 833422, 833423, 833424, 833425, 833021, 833022, 833023]",13,False,True,54.68,False
"[847552, 847550]",2,False,True,0.03,False
"[847660, 845637, 845638, 845687]",4,False,True,324.8,False
"[840433, 838990]",2,False,True,289.27,False
"[847128, 847129]",2,False,True,0.03,False
"[848625, 846059, 845755]",3,False,True,478.42,False
"[844408, 844409]",2,False,True,0.02,True
"[834280, 834279]",2,False,True,0.06,False
"[847330, 838536, 849995, 836877, 837400]",5,False,True,2393.92,True
"[846196, 846389]",2,False,True,22.53,True
"[844490, 848010, 844463, 844500, 844501]",5,False,True,625.2,True
"[842976, 844950]",2,False,True,356.06,False
"[816800, 816802, 829161, 804213, 829145, 819418, 818717]",7,False,True,4509.91,False
"[840386, 837251, 840387, 837430, 837431]",5,False,True,544.72,True
"[845652, 845854, 845855]",3,False,True,21.88,True
"[763011, 847022, 847151, 767951, 847025, 846935]",6,False,False,13967.48,False
"[779786, 779788, 768253, 777647]",4,False,False,1871.94,False
"[846610, 846639]",2,False,False,2.29,False
"[824926, 824927]",2,False,True,0.05,False
"[836350, 836351]",2,False,True,0.02,True
"[843856, 843857]",2,False,True,0.04,False
"[843841, 843842]",2,False,True,0.02,False
"[816179, 816180, 799958]",3,False,True,2792.53,False
"[845586, 845603, 845589]",3,False,True,2.9,False
"[842083, 842085, 841911]",3,False,True,19.73,False
"[850659, 841445, 841414, 843152, 842546, 847002, 844060]",7,False,True,1706.66,False
"[838610, 838611]",2,False,True,0.04,False
"[845776, 845782]",2,False,True,0.61,True
"[821733, 821734]",2,False,True,0.01,False
"[846944, 846945, 846946, 846995, 846969]",5,False,False,22.23,False
"[838314, 838315, 838229, 838110]",4,False,True,76.87,False
"[822705, 822706, 822483, 822708, 822482, 822707]",6,False,True,27.13,False
"[745121, 740662, 744447]",3,False,True,577.59,False
"[587830, 596295]",2,True,True,550.53,False
"[818043, 822344, 823465, 818229, 818904, 818139]",6,False,True,1209.02,False
"[845745, 841105, 841107]",3,False,True,865.69,False
"[844680, 831935, 829386, 829247]",4,False,True,2609.22,True
"[818542, 817552, 817718, 822493, 822495]",5,False,True,963.59,False
"[846544, 844361]",2,False,True,433.32,False
"[846209, 848290, 848291, 846149, 845805, 848269]",6,False,True,378.41,True
"[845708, 845717, 845994, 846124, 846010, 846013, 846142, 846015, 846019, 845894, 846026, 846029, 846030, 845903, 845904, 846033, 846035, 846163, 846037, 846040, 846041, 845913, 846043, 846044, 823005, 846046, 823009, 846050, 846051, 846049, 845798, 845690]",32,False,True,4105.42,True
"[846104, 845859]",2,True,True,31.92,True
"[846224, 844021]",2,False,True,394.81,False
"[846347, 846349]",2,False,True,0.13,False
"[846162, 846147]",2,False,True,1.39,True
"[846153, 846151]",2,False,True,0.08,False
"[846194, 846125]",2,False,True,1.51,False
"[845987, 845997]",2,False,True,1.1,False
"[845171, 845715, 845661]",3,False,True,133.11,True
"[837742, 837734]",2,False,True,1.01,False
"[845081, 845189]",2,False,True,24.51,True
"[842370, 842380]",2,False,True,0.99,False
"[826193, 836202, 826395, 832837]",4,False,True,1601.2,True
"[794258, 794774]",2,True,True,42.77,True
"[824866, 825064, 845679, 825175, 825176, 741529, 825178, 827739, 825177]",9,False,True,16744.77,True
"[839952, 839954]",2,True,True,0.04,False
"[841435, 841413, 839359]",3,False,True,363.16,True
"[844904, 844905]",2,False,True,0.03,False
"[845889, 845890]",2,True,True,0.0,False
"[843293, 843295, 843296, 843299, 843300, 838053, 843046, 843302, 843301, 843304, 843305, 843306, 843303, 838052, 843045, 843689, 843182, 843047, 843185, 843186, 843187, 843188, 843319, 843707, 843708, 843709, 843710, 843329, 843086, 843087, 843088, 843090, 843091, 843092, 843354, 843355, 838051]",37,False,True,1039.27,True
"[820992, 820993, 826114, 826117, 826118, 826088, 826089, 826090, 826091, 826094]",10,False,True,1134.72,False
"[844364, 844366, 837681, 845268, 833015]",5,False,True,2186.92,True
"[845293, 845294]",2,False,True,0.04,True
"[823000, 749036]",2,False,True,11588.88,True
"[807841, 807842]",2,True,True,0.11,True
"[809473, 809474, 811194, 811195, 811196, 811197, 811198, 811199, 811200, 811201, 844367, 844380, 809462, 809463, 809464, 809465, 809466, 809467, 809468, 809469, 809470, 809471]",22,False,True,6202.0,False
"[839362, 839334, 844779, 836141, 839407, 844477]",6,False,True,1579.39,True
"[841264, 845057, 845018]",3,False,True,681.15,False
"[845224, 845042, 845043, 845044, 845146]",5,False,False,15.63,False
"[844441, 844442]",2,False,True,0.12,False
"[829228, 829182]",2,True,True,0.04,False
"[843648, 843752, 843417, 843644, 843645, 843646, 843647]",7,False,True,82.91,False
"[843864, 844588]",2,False,True,95.92,False
"[820586, 846117, 486604, 486156]",4,False,True,42977.42,False
"[838713, 839068, 843711]",3,False,True,907.51,True
"[832771, 525771]",2,False,True,37307.94,True
"[844208, 836340, 836341, 836217, 836218]",5,False,True,1463.94,False
"[834981, 836156, 836157, 836158, 834975]",5,False,True,217.34,False
"[844833, 842973]",2,False,True,334.73,False
"[844472, 827129, 827222, 827224, 827225, 827226, 827227, 827036]",8,False,True,2932.58,False
"[830618, 830615]",2,False,True,0.33,True
"[838416, 844645, 844646, 838415]",4,False,True,1103.29,True
"[842320, 842436, 842356, 842438]",4,False,True,8.72,False
"[821732, 821423]",2,False,True,95.21,True
"[844260, 844261, 844262, 844012, 844013, 844014, 839055, 843308]",8,False,False,956.39,False
"[840771, 840773, 817255, 817256, 840777, 840778, 840717, 840718, 813679, 813680, 840765, 840767]",12,False,True,4924.88,True
"[844342, 844343]",2,False,True,0.06,True
"[843989, 843252, 844589]",3,False,True,220.29,False
"[843534, 843535]",2,False,True,0.02,True
"[843113, 844077, 843822, 839983, 839984, 839985, 839982, 839955, 842125, 844117]",10,False,True,771.2,False
"[821632, 823584, 823581, 800727]",4,False,True,4225.23,False
"[843981, 843982]",2,False,True,0.03,False
"[839714, 836191, 837303]",3,True,True,643.74,True
"[843713, 843714, 843740, 843741]",4,False,True,27.63,False
"[843968, 843969, 843974, 843975, 843976, 843977, 843978]",7,False,True,0.76,True
"[843256, 842578]",2,False,True,136.83,True
"[823417, 841620, 837589, 837582]",4,False,True,3070.43,False
"[842310, 842311, 842312, 842313, 841628, 841949, 842740, 842741, 842742, 843637, 843638, 841657, 841656, 834459, 841660, 834456]",16,False,True,1613.88,True
"[819850, 819851, 819852, 819853, 819854, 819855, 819857, 819858, 819859, 819860, 819862, 819863, 819864, 819865, 819866, 819867, 819868, 819869, 819870, 819871, 819872, 819873, 819874, 819875, 819877, 819878, 819897, 843867, 843869, 819814, 819820, 819821, 819822, 819823, 819824, 819825, 819826, 819827, 819828, 819829]",40,False,True,4345.43,True
"[823136, 843815, 823127, 823128, 823133, 823134]",6,False,True,3652.84,True
"[843027, 843029, 843030]",3,False,True,0.18,False
"[712657, 444186, 459916, 710559]",4,False,True,26353.79,False
"[843560, 841653]",2,True,True,339.59,False
"[826311, 826378, 826379, 826380, 843629]",5,False,True,2928.14,False
"[479392, 483073, 481111, 479391]",4,False,True,288.87,True
"[828705, 842921, 817770, 817769, 817771, 831606, 831608, 828863]",8,False,True,4601.37,True
"[563801, 563732, 564461]",3,False,True,64.59,True
"[843011, 842999]",2,False,True,1.8,False
"[842571, 837588]",2,False,True,889.13,False
"[843040, 843041]",2,False,True,0.12,True
"[836198, 842983, 843582, 847633, 834162, 847634, 839671, 843581, 845406]",9,False,False,2397.17,False
"[778849, 778917, 843423, 843445, 843447, 843451, 843452, 769695]",8,False,False,12098.63,False
"[843257, 842907]",2,False,True,54.5,False
"[843006, 842991]",2,True,True,1.23,True
"[843148, 843149]",2,False,True,0.05,True
"[837540, 842119]",2,False,False,844.06,False
"[816434, 820530, 833978, 833979, 820668]",5,False,True,3194.93,True
"[842406, 843175, 842408, 842407, 842426]",5,False,True,142.43,True
"[827392, 828769, 819777, 825734, 825735, 821072, 821073, 821074, 827155, 827413, 827414, 827415, 772853, 826874, 826875, 826876, 827421]",17,False,True,9094.15,True
"[841482, 841484, 837998, 837999, 838003]",5,False,True,667.6,False
"[842113, 828738, 828739, 842468, 841576, 842254, 832911, 833103, 842134, 852728, 833247]",11,False,True,4338.57,False
"[836871, 836872, 836903, 836951, 836952, 839737, 839196]",7,False,True,526.1,False
"[821388, 777061]",2,False,True,6962.17,True
"[842368, 842391, 842392, 842393, 842394, 842395, 842332]",7,False,True,6.51,True
"[778357, 779382, 779383]",3,False,True,137.31,True
"[791819, 786772]",2,False,True,699.15,False
"[842153, 842102]",2,False,True,3.4,False
"[711625, 843145, 768466]",3,False,True,19415.64,True
"[838098, 838106]",2,False,True,1.27,True
"[842974, 843119]",2,False,False,18.93,False
"[836049, 836051]",2,True,True,0.15,False
"[843177, 843178, 842219, 842220, 843179, 842238]",6,False,True,165.85,False
"[842800, 842732, 842733, 842799]",4,False,True,0.04,True
"[571744, 585198]",2,False,True,1267.45,True
"[839462, 842975]",2,False,False,633.53,False
"[802456, 802099, 803189, 799782]",4,False,True,630.62,False
"[841368, 842595]",2,False,True,203.5,True
"[842843, 842844, 842646]",3,False,True,38.65,False
"[830179, 830793, 830794, 842324, 842325, 830806]",6,False,True,2064.38,True
"[812928, 812929, 812930, 812391, 812392, 812266, 812473, 812925, 812926]",9,False,True,87.58,True
"[841664, 841665, 842661]",3,False,True,168.17,False
"[834889, 824405]",2,False,True,1682.46,False
"[842672, 842673]",2,False,True,0.09,False
"[841714, 841086]",2,False,True,96.92,True
"[842256, 842258]",2,False,True,0.48,False
"[841313, 841317, 841318, 841319, 831912, 841321, 841322, 841320, 841324, 788296, 841325, 831929]",12,False,True,9077.35,True
"[695855, 695728, 695729, 695730, 696016, 694486, 693432, 693916]",8,False,True,439.79,True
"[838947, 838934, 842367]",3,False,True,643.97,True
"[840954, 841219]",2,False,True,87.65,False
"[838906, 836644]",2,False,True,385.9,False
"[837544, 842095, 840112, 833783, 837562, 828285]",6,False,True,2352.22,False
"[841562, 841563]",2,False,True,0.03,False
"[841553, 841396]",2,True,True,22.32,False
"[789827, 789838]",2,False,True,0.91,False
"[836985, 841434, 841478]",3,False,True,837.47,True
"[802794, 802055]",2,False,True,122.71,False
"[815392, 818709]",2,False,True,652.64,False
"[815659, 815783]",2,False,True,18.57,False
"[848104, 838905, 839319]",3,False,False,1654.69,False
"[839427, 839100]",2,False,True,94.1,True
"[841458, 841463]",2,False,True,0.87,False
"[841384, 841283, 841381]",3,False,True,0.44,True
"[817868, 811028]",2,False,True,1176.57,False
"[841354, 841356]",2,False,True,0.14,False
"[787336, 782286, 787199]",3,False,True,713.39,False
"[843408, 843409, 839028, 837845]",4,False,True,1014.12,False
"[840945, 840946, 841242, 841243, 841244, 841245, 839518]",7,False,True,309.33,False
"[839910, 839526, 839925, 839926, 839704, 839739, 837886]",7,False,True,429.26,True
"[806246, 804236, 819439, 819440, 819441, 819442, 819443, 840442, 840319]",9,False,True,6382.2,False
"[840186, 839862]",2,False,True,79.68,False
"[839329, 838863]",2,False,True,117.0,True
"[831259, 839957]",2,False,True,1433.87,True
"[840449, 840763, 841252]",3,False,True,142.83,False
"[823905, 832201, 830549]",3,False,True,1369.48,False
"[836642, 836645]",2,False,True,0.25,False
"[839152, 839149, 839150]",3,False,True,0.39,False
"[839868, 839942]",2,True,True,4.75,False
"[813888, 813792, 813767, 794792, 824304, 824305, 824306, 794577, 803761, 823638, 823640, 823642, 823643, 823645, 823646, 823679]",16,False,True,5348.05,True
"[797176, 803082, 783582]",3,False,False,2996.58,False
"[837781, 837782]",2,False,True,0.0,True
"[831437, 830670, 831229, 831438]",4,False,True,145.56,True
"[774313, 774315, 774317, 781235, 774303]",5,False,True,973.61,True
"[774172, 774174]",2,False,True,0.04,True
"[789289, 788963]",2,False,True,71.45,True
"[827436, 824399, 841939, 841940, 839989, 835703]",6,False,True,2999.46,True
"[843809, 840311, 840491, 840460, 840438, 841399]",6,False,True,643.86,False
"[838021, 838022, 838023, 837706, 837739, 837713, 837587, 837716, 837686, 837687, 837688, 837750, 837722, 837718]",14,False,True,70.97,True
"[835714, 824325, 839988, 841941, 841942]",5,False,True,3002.77,True
"[783720, 783577, 783747, 783784]",4,False,True,36.17,True
"[828929, 831525, 836166, 836167, 836168, 836361, 831530, 831528, 836335, 837297, 830175, 831603, 833596, 833118, 833119]",15,False,True,1404.77,True
"[840346, 836087, 838870, 835511]",4,False,True,879.81,False
"[829553, 829559]",2,False,True,0.3,False
"[811457, 811491, 811303, 811399, 811117, 811118, 811540, 811445, 811542, 811511, 811512, 811513, 811389, 811518, 811519]",15,False,True,39.96,True
"[732840, 730881, 730851]",3,False,True,170.84,False
"[838004, 838807]",2,False,True,152.64,True
"[824960, 793797, 783610, 782574, 837263, 786450, 823604, 825013, 792278, 823641, 835962, 823644, 782621, 824958, 824959]",15,False,True,9206.93,True
"[838401, 830974, 839050, 796718, 830970, 838910]",6,False,True,7433.78,False
"[836848, 839600, 837502]",3,False,False,504.95,False
"[564104, 564681, 568268]",3,False,True,462.28,False
"[826976, 838804, 826205]",3,False,True,2066.25,True
"[623233, 623234, 623235, 623236, 503026, 503028, 504094]",7,False,True,10801.08,False
"[827653, 840174, 840175, 840176, 817076]",5,False,True,4191.84,False
"[839331, 839177, 839178, 839179, 839180, 835477, 805599]",7,False,False,5904.24,False
"[835873, 835839]",2,False,True,1.7,False
"[843461, 838451, 842068, 838839, 838840]",5,False,True,893.01,False
"[837769, 839498, 839500, 840177]",4,False,True,446.72,False
"[830523, 829142, 830439]",3,False,True,190.4,False
"[824137, 824022, 826647, 822843, 838878, 838879]",6,False,True,2870.45,False
"[836945, 834183]",2,False,True,500.25,False
"[804482, 839883, 839884, 839885, 834204]",5,False,True,6219.72,True
"[739369, 739306, 739371]",3,False,True,27.42,True
"[838657, 838762, 838830, 838832, 838836, 839483]",6,False,True,167.46,True
"[734229, 734230, 734231, 734232, 734233, 734234, 734235, 734236, 734238, 734239, 734241, 734242, 734243, 834084, 734245, 734244, 734248, 734249, 734250, 734251, 734252, 734253, 734254, 734255, 734256, 734257, 734259, 734260, 734261, 734262, 734263, 734264, 734265, 734266, 734267, 734268, 734269, 734273, 734275, 734279, 734280, 734281, 734282, 734283, 734284, 734285, 734286, 734288, 734289, 734290, 734292, 734294, 734295, 734296, 734297, 734298, 734299, 734300, 734301, 734307, 734308, 734309, 734310, 734311, 734312, 734313, 734314, 734315, 734316, 734318, 734319, 734320, 734321, 839803, 732821, 833937, 833938]",77,False,True,16679.6,True
