is_cross,is_cross_service,Source_service,Target_service,lag,same_dev
True,True,,,0.09,True
True,True,puppetopenstack,tripleo,91.57,False
True,True,puppetopenstack,tripleo,145.55,False
True,False,tripleo,tripleo,169.28,True
True,False,neutron,neutron,480.0,True
True,True,cinder,oslo,5189.84,False
True,True,kollaansible,openstacksdk,173.84,True
True,True,releasemanagement,tempest,16.11,True
True,True,puppetopenstack,tripleo,54.06,True
True,True,puppetopenstack,tripleo,0.08,True
True,False,ironic,ironic,159.57,False
True,False,ironic,ironic,211.98,False
True,False,ironic,ironic,1012.34,False
True,False,tripleo,tripleo,0.03,True
False,False,kolla,kolla,113.43,True
False,False,kolla,kolla,1033.51,True
False,False,kolla,kolla,2840.03,True
True,False,tripleo,tripleo,1988.57,True
True,False,tripleo,tripleo,1988.49,True
True,True,octavia,tripleo,3027.06,False
True,True,,swift,1822.44,False
True,True,technicalcommittee,,96.26,False
True,False,tripleo,tripleo,0.29,True
True,True,qualityassurance,barbican,16.23,False
True,False,openstackansible,openstackansible,17.16,False
True,False,tripleo,tripleo,161.92,True
True,False,tripleo,tripleo,161.91,True
True,False,tripleo,tripleo,209.02,True
True,True,horizon,trove,1.7,True
True,True,,qualityassurance,7.61,True
False,False,kolla,kolla,688.88,True
True,True,neutron,heat,0.5,True
True,True,nova,,0.04,True
True,False,tripleo,tripleo,118.02,True
True,False,tripleo,tripleo,46.62,True
True,False,tripleo,tripleo,46.62,True
True,False,tripleo,tripleo,0.48,True
True,False,tripleo,tripleo,0.03,True
True,False,ironic,ironic,0.5,True
True,True,horizon,heat,96.48,False
True,True,kolla,tripleo,80.99,False
True,False,puppetopenstack,puppetopenstack,5.35,True
True,False,tripleo,tripleo,0.01,True
True,False,tripleo,tripleo,638.7,False
True,False,tripleo,tripleo,0.25,True
True,True,,,45.08,False
True,True,,technicalcommittee,0.05,True
True,False,monasca,monasca,2186.34,True
True,True,tempest,neutron,18.41,False
True,True,,,0.04,True
True,True,requirements,,0.05,True
True,True,horizon,designate,96.24,False
True,True,horizon,monasca,119.68,False
True,True,,,58.77,False
True,False,neutron,neutron,29739.02,False
True,False,neutron,neutron,374.87,True
True,False,tripleo,tripleo,0.8,True
True,True,,technicalcommittee,21.19,True
True,False,tripleo,tripleo,609.36,True
True,False,tripleo,tripleo,0.02,True
True,True,,,0.03,True
True,True,,,0.03,True
True,True,,,0.02,True
True,False,tripleo,tripleo,0.04,True
True,True,glance,qualityassurance,202.92,True
True,True,,,0.03,True
True,False,tripleo,tripleo,146.15,True
True,True,requirements,sahara,171.89,False
True,False,sahara,sahara,0.41,True
True,True,,technicalcommittee,0.38,True
True,False,heat,heat,148.8,True
True,False,heat,heat,165.91,True
True,False,heat,heat,165.96,True
True,False,heat,heat,166.01,True
True,False,heat,heat,294.25,True
True,True,,,0.09,True
True,False,tripleo,tripleo,102.28,True
True,False,tripleo,tripleo,424.43,True
True,True,qualityassurance,,19.11,False
True,True,,,0.03,True
True,False,tripleo,tripleo,3.53,True
True,False,tripleo,tripleo,3.6,True
True,False,tripleo,tripleo,761.3,True
True,False,tripleo,tripleo,791.69,True
True,False,tripleo,tripleo,816.19,True
True,True,puppetopenstack,tripleo,575.74,False
True,False,kolla,kolla,15.07,True
True,False,mistral,mistral,1.69,True
True,True,openstackansible,kollaansible,20.26,True
True,True,openstackansible,kollaansible,166.87,True
True,True,horizon,octavia,120.22,False
True,True,horizon,magnum,96.69,False
True,True,horizon,zaqar,121.12,False
True,True,puppetopenstack,tripleo,1897.6,False
True,False,ironic,ironic,0.02,True
True,False,openstacksdk,openstacksdk,0.04,True
True,True,nova,neutron,69.83,True
True,True,nova,neutron,0.01,True
True,True,,openstackansible,1.6,True
True,False,tripleo,tripleo,0.05,True
True,False,tripleo,tripleo,532.39,True
True,False,tripleo,tripleo,1036.49,True
True,True,requirements,barbican,110.93,False
True,False,tripleo,tripleo,0.6,True
True,True,,,1.24,True
True,True,,openstackansible,1.68,True
True,True,,openstackansible,1.54,True
True,True,,openstackansible,0.47,True
True,True,,openstackansible,1.6,True
True,True,,openstackansible,1.68,True
True,True,,openstackansible,1.6,True
True,True,,openstackansible,1.34,True
True,True,,,1.59,True
True,True,,openstackansible,1.41,True
True,True,,openstackansible,1.67,True
True,False,tripleo,tripleo,5.5,True
True,False,kolla,kolla,1934.08,False
True,False,puppetopenstack,puppetopenstack,0.01,True
True,False,tripleo,tripleo,0.05,True
True,False,tripleo,tripleo,436.8,True
True,True,horizon,neutron,95.6,False
True,False,tripleo,tripleo,666.39,True
True,False,tripleo,tripleo,2060.07,True
True,False,tripleo,tripleo,67.39,True
True,False,tripleo,tripleo,0.01,True
True,False,tripleo,tripleo,1370.96,True
True,False,tripleo,tripleo,666.75,True
True,False,tripleo,tripleo,162.65,True
True,False,puppetopenstack,puppetopenstack,0.03,True
False,False,mistral,mistral,162.46,True
True,False,mistral,mistral,2.84,True
True,True,horizon,mistral,96.96,False
True,True,horizon,sahara,120.35,False
True,True,horizon,murano,119.79,False
True,True,tempest,glance,79.98,True
True,False,tripleo,tripleo,1672.21,True
True,False,tripleo,tripleo,528.62,True
True,False,tripleo,tripleo,1672.13,True
True,False,tripleo,tripleo,759.65,True
True,True,requirements,placement,8.4,False
True,True,,,0.06,True
True,True,,,0.11,True
True,False,vitrage,vitrage,823.1,False
True,False,tripleo,tripleo,1370.89,True
True,False,tripleo,tripleo,0.06,True
True,False,tripleo,tripleo,456.33,False
True,False,tripleo,tripleo,456.22,False
True,False,tripleo,tripleo,456.31,False
True,True,horizon,neutron,1.58,True
True,True,horizon,senlin,120.55,False
True,True,horizon,neutron,119.94,False
True,True,horizon,watcher,121.03,False
True,True,tempest,nova,1098.3,False
True,False,neutron,neutron,2331.19,True
True,True,horizon,,120.27,False
True,True,requirements,horizon,0.09,True
True,False,tripleo,tripleo,0.8,True
True,False,tripleo,tripleo,1159.58,False
True,False,tripleo,tripleo,72.16,True
True,False,tripleo,tripleo,21.84,True
True,False,tripleo,tripleo,0.01,True
True,True,requirements,heat,5450.52,False
True,True,tripleo,puppetopenstack,940.15,False
True,True,horizon,vitrage,120.89,False
True,False,tripleo,tripleo,1.08,True
True,False,tripleo,tripleo,546.45,True
True,False,tripleo,tripleo,498.77,True
True,False,tripleo,tripleo,0.94,True
True,False,tripleo,tripleo,0.0,True
True,False,tripleo,tripleo,382.84,True
True,True,horizon,blazar,95.74,False
True,True,,technicalcommittee,2570.44,False
True,True,,technicalcommittee,1.25,True
True,True,requirements,vitrage,129.17,False
True,True,requirements,vitrage,2658.87,False
True,False,tripleo,tripleo,0.0,True
True,True,puppetopenstack,tripleo,60.84,False
True,True,horizon,manila,96.81,False
True,True,horizon,zun,121.19,False
True,True,horizon,,120.46,False
True,False,openstackansible,openstackansible,263.76,True
True,True,,manila,202.97,False
True,False,tripleo,tripleo,760.76,True
True,False,tripleo,tripleo,791.15,True
True,False,tripleo,tripleo,815.65,True
True,True,horizon,ironic,96.6,False
True,False,tripleo,tripleo,436.75,True
True,False,tripleo,tripleo,0.0,True
True,True,horizon,freezer,96.35,False
True,True,horizon,solum,120.79,False
True,False,openstackansible,openstackansible,0.04,True
True,False,openstackansible,openstackansible,0.13,True
True,False,openstackansible,openstackansible,7.33,True
True,True,tempest,nova,1876.22,False
True,True,openstacksdk,senlin,529.3,True
True,False,tripleo,tripleo,179.81,True
True,False,tripleo,tripleo,1367.26,True
True,False,tripleo,tripleo,66.21,False
True,False,tripleo,tripleo,66.08,False
True,False,tripleo,tripleo,0.07,True
True,True,requirements,vitrage,118.72,True
True,True,requirements,vitrage,144.0,True
True,False,tripleo,tripleo,182.28,False
True,False,tripleo,tripleo,0.03,True
True,False,tripleo,tripleo,0.34,True
True,False,tripleo,tripleo,0.29,True
True,False,tripleo,tripleo,0.26,True
True,False,tripleo,tripleo,0.04,True
True,False,tripleo,tripleo,0.2,True
True,False,mistral,mistral,0.05,True
False,False,mistral,mistral,2239.11,False
True,False,mistral,mistral,2239.16,False
True,True,requirements,zaqar,271.73,False
True,False,tripleo,tripleo,12.28,False
True,False,tripleo,tripleo,6.01,True
True,False,tripleo,tripleo,0.0,True
True,True,,,0.05,True
True,True,puppetopenstack,tripleo,73.63,False
True,True,puppetopenstack,tripleo,181.72,False
True,False,tripleo,tripleo,47.96,True
True,True,puppetopenstack,tripleo,282.82,False
True,False,tripleo,tripleo,477.06,True
True,False,tripleo,tripleo,524.99,True
True,False,tripleo,tripleo,5.77,True
True,True,puppetopenstack,tripleo,0.02,True
True,True,puppetopenstack,tripleo,0.03,True
True,True,puppetopenstack,tripleo,10607.87,False
True,True,puppetopenstack,tripleo,184.8,True
True,True,puppetopenstack,tripleo,184.82,True
True,True,puppetopenstack,tripleo,184.73,True
True,False,tripleo,tripleo,5.89,True
True,False,tripleo,tripleo,380.93,True
True,False,tripleo,tripleo,1.91,True
True,True,,technicalcommittee,0.0,True
True,False,nova,nova,14.37,True
False,False,heat,heat,18447.58,False
True,False,neutron,neutron,40.21,False
True,True,requirements,,112.34,False
True,True,requirements,,112.8,False
True,True,,,22.89,True
False,True,,,25.44,True
True,True,,,0.38,True
True,True,,,24.76,True
True,True,,,24.71,True
True,True,,,24.93,True
True,True,,,24.87,True
True,True,,,24.88,True
True,True,,murano,24.9,True
True,True,,murano,24.9,True
True,True,,,24.92,True
True,True,,,24.81,True
True,True,,,24.94,True
True,True,,,24.85,True
True,True,,,24.8,True
True,True,,,24.67,True
True,True,,,24.79,True
True,True,,,24.82,True
True,True,,,24.95,True
True,True,,,24.89,True
True,True,,,25.06,True
True,True,,,24.92,True
True,True,,,24.63,True
True,True,,,24.77,True
True,True,,,24.86,True
True,True,,,24.96,True
True,True,,,24.93,True
True,True,,,24.88,True
True,True,,,25.17,True
True,True,,,24.97,True
True,True,qualityassurance,neutron,799.49,False
True,False,neutron,neutron,40.44,False
True,False,openstackcharms,openstackcharms,0.56,True
True,False,octavia,octavia,26.23,True
True,False,openstackhelm,openstackhelm,16.38,True
True,True,,,6.37,True
True,True,puppetopenstack,tripleo,10607.83,False
True,True,puppetopenstack,tripleo,10607.82,False
True,True,puppetopenstack,tripleo,0.03,True
True,True,openstackansible,tripleo,0.53,True
True,True,kollaansible,tripleo,0.49,True
True,True,openstackansible,tripleo,0.44,True
True,False,openstackcharms,openstackcharms,0.03,True
True,False,tripleo,tripleo,197.46,True
True,False,tripleo,tripleo,168.35,True
True,False,tripleo,tripleo,137.96,True
True,False,tripleo,tripleo,113.46,True
True,False,tripleo,tripleo,3.05,True
True,True,,releasemanagement,94.16,True
True,True,,kolla,14941.6,False
True,False,tripleo,tripleo,283.6,False
True,False,tripleo,tripleo,0.94,False
True,False,kolla,kolla,0.19,True
True,True,senlin,kolla,52.29,True
True,True,requirements,designate,113.05,False
False,False,cyborg,cyborg,50.71,True
True,True,puppetopenstack,tripleo,208.14,True
True,True,puppetopenstack,tripleo,160.74,True
True,False,neutron,neutron,5674.09,True
True,False,tripleo,tripleo,0.44,False
True,False,tripleo,tripleo,16.14,False
True,False,tripleo,tripleo,0.02,True
True,False,tripleo,tripleo,532.87,False
True,True,puppetopenstack,tripleo,184.73,True
True,True,puppetopenstack,tripleo,0.03,True
True,True,requirements,telemetry,267.19,False
True,True,neutron,tripleo,306.1,False
True,True,,openstackansible,0.43,True
True,True,,,0.57,True
True,True,,,0.61,True
True,True,,openstackansible,1.68,True
True,True,,openstackansible,1.6,True
True,True,,openstackansible,0.16,True
True,True,,openstackansible,1.68,True
True,True,,openstackansible,0.37,True
True,True,,openstackansible,1.67,True
True,True,,openstackansible,0.09,True
True,True,,openstackansible,1.67,True
True,True,,,0.23,True
True,True,,openstackansible,1.67,True
True,True,,openstackansible,1.67,True
True,True,,,1.6,True
True,True,,openstackansible,1.67,True
True,True,tripleo,releasemanagement,0.19,True
True,False,tripleo,tripleo,116.63,True
True,False,tripleo,tripleo,116.64,True
True,False,tripleo,tripleo,116.62,True
True,False,tripleo,tripleo,116.63,True
True,False,senlin,senlin,2.2,True
True,False,tripleo,tripleo,32.76,True
True,False,tripleo,tripleo,32.75,True
True,False,tripleo,tripleo,1.53,True
True,False,tripleo,tripleo,15790.25,True
True,False,puppetopenstack,puppetopenstack,175.43,False
True,False,tripleo,tripleo,8.42,False
True,False,tripleo,tripleo,8.41,False
True,False,neutron,neutron,156.62,True
True,True,,technicalcommittee,0.01,True
True,True,,technicalcommittee,0.07,True
True,True,puppetopenstack,tripleo,47.66,True
True,True,puppetopenstack,tripleo,0.26,True
True,False,openstackansible,openstackansible,49.2,True
True,True,requirements,monasca,125.54,False
True,True,nova,ironic,1962.77,True
True,False,puppetopenstack,puppetopenstack,69.97,False
True,False,monasca,monasca,0.06,True
False,False,openstackansible,openstackansible,5.73,False
True,True,puppetopenstack,tripleo,0.19,True
True,False,tripleo,tripleo,283.58,False
True,False,octavia,octavia,11.55,True
True,True,,openstackansible,26.54,True
True,False,octavia,octavia,207.04,True
True,False,openstackansible,openstackansible,47.15,True
True,True,,openstackansible,1.75,True
True,False,openstackansible,openstackansible,48.37,True
True,False,tripleo,tripleo,1.95,True
True,False,monasca,monasca,1198.25,True
False,False,openstackansible,openstackansible,5.52,True
True,True,requirements,ceilometer,267.0,False
True,False,trove,trove,2251.28,True
True,True,qualityassurance,neutron,0.04,True
True,False,openstackansible,openstackansible,4.6,False
False,False,openstackansible,openstackansible,2.45,False
True,False,openstackansible,openstackansible,2202.64,True
False,False,tripleo,tripleo,283.3,False
True,False,tripleo,tripleo,283.65,False
True,False,openstackansible,openstackansible,22.31,True
True,False,kolla,kolla,2.17,True
True,False,tripleo,tripleo,283.58,False
False,False,kolla,kolla,381.98,False
True,False,openstackansible,openstackansible,2.75,False
True,True,requirements,monasca,125.03,False
True,False,tripleo,tripleo,0.08,True
True,False,tripleo,tripleo,20.12,True
True,False,tripleo,tripleo,20.19,True
True,False,tripleo,tripleo,0.13,True
True,False,tripleo,tripleo,0.01,True
True,False,tripleo,tripleo,20.34,True
True,False,puppetopenstack,puppetopenstack,16.23,False
True,False,tripleo,tripleo,1490.41,False
True,False,tripleo,tripleo,331.63,True
True,False,octavia,octavia,377.89,True
True,False,openstackansible,openstackansible,1944.38,True
False,False,openstackansible,openstackansible,1966.14,True
False,False,openstackansible,openstackansible,1918.35,False
True,False,tripleo,tripleo,0.0,True
True,False,tripleo,tripleo,47.75,True
True,False,tripleo,tripleo,136.63,True
True,False,openstackansible,openstackansible,19.2,True
True,False,tripleo,tripleo,0.43,True
True,False,tripleo,tripleo,20.26,False
True,False,tripleo,tripleo,27.41,True
True,False,tripleo,tripleo,281.67,True
True,False,tripleo,tripleo,118.8,False
True,False,tripleo,tripleo,209.18,False
True,True,requirements,designate,113.15,False
True,False,tripleo,tripleo,47.75,True
True,False,tripleo,tripleo,0.0,True
True,False,tripleo,tripleo,88.88,True
True,True,senlin,kolla,52.09,True
True,False,neutron,neutron,156.58,True
True,False,neutron,neutron,8776.49,False
True,False,octavia,octavia,141.22,False
True,True,qualityassurance,barbican,5569.56,False
True,False,ironic,ironic,987.13,True
True,False,octavia,octavia,32.06,True
True,False,tripleo,tripleo,410.86,True
True,False,neutron,neutron,1.31,True
True,True,,technicalcommittee,0.13,True
True,False,tripleo,tripleo,0.07,True
True,False,mistral,mistral,1294.33,True
True,False,tripleo,tripleo,136.23,True
True,False,tripleo,tripleo,88.48,True
True,False,tripleo,tripleo,0.4,True
