is_cross,is_cross_service,lag
False,False,1.66
True,False,1892.71
False,False,354.35
False,False,34.16
False,False,1650.34
False,False,121.2
False,False,0.25
False,False,68.61
False,False,3.31
False,False,1257.67
False,False,771.45
False,False,192.63
False,False,482.78
False,False,7604.87
True,False,264.84
False,False,188.12
False,False,531.29
False,False,518.16
False,False,365.0
False,False,0.84
False,False,767.97
False,False,3153.7
False,False,141.06
False,False,63.13
False,False,1746.7
False,False,17.38
False,False,9.04
False,False,2797.89
False,False,624.14
False,False,909.08
False,False,132.07
False,False,11436.57
False,False,163.83
False,False,39.99
False,False,20.59
False,False,59.58
True,True,194.07
False,False,1313.38
False,False,1942.88
False,False,381.39
False,False,27.54
False,False,0.06
False,False,1339.84
False,False,64.09
False,False,287.49
False,False,325.53
False,False,131.38
False,False,148.94
False,False,147.66
False,False,499.22
False,False,5238.62
False,False,23.02
False,False,40.16
False,False,26.56
False,False,196.92
False,False,3361.72
False,False,96.48
False,False,3.13
False,False,106.45
False,False,50.04
False,False,261.56
False,False,23.98
False,False,45.45
False,False,0.31
False,False,1.0
False,False,67.1
False,False,440.14
False,False,2919.03
False,False,212.69
False,False,352.54
False,False,388.28
False,False,1828.37
False,False,11857.69
False,False,135.27
False,False,1462.97
False,False,69.61
False,False,124.19
False,False,3316.86
False,False,336.72
False,False,0.01
False,False,802.77
False,False,241.14
False,False,170.12
False,False,1314.89
False,False,29.74
False,False,5114.07
False,False,44.55
False,False,1626.72
False,False,234.33
False,False,87.63
False,False,293.53
False,False,0.47
True,True,816.66
False,False,3270.21
False,False,1759.58
False,False,0.36
False,False,43.91
False,False,5573.2
False,False,360.44
False,False,1101.69
False,False,42.34
False,False,725.46
False,False,1126.07
False,False,234.03
False,False,341.89
False,False,118.67
False,False,1001.1
False,False,2739.27
False,False,0.05
False,False,339.77
False,False,190.36
False,False,87.03
False,False,19.58
False,False,0.04
False,False,2263.24
False,False,125.49
False,False,624.78
False,False,44.79
False,False,184.2
False,False,695.56
False,False,144.8
False,False,13.85
False,False,1871.0
False,False,0.01
False,False,47.76
False,False,711.87
False,False,44.98
False,False,912.72
False,False,1390.57
False,False,2556.73
False,False,54.73
False,False,19.15
False,False,166.38
True,False,652.88
False,False,134.36
False,False,884.76
False,False,0.09
False,False,2162.95
False,False,639.28
False,False,282.14
False,False,0.14
False,False,11.3
False,False,1969.48
False,False,23.31
False,False,68.5
False,False,0.06
False,False,10.66
False,False,0.16
False,False,0.79
False,False,2604.46
False,False,112.83
False,False,6890.16
False,False,74.39
False,False,858.15
False,False,1703.32
False,False,169.24
False,False,0.1
False,False,2550.53
False,False,1809.78
False,False,9969.08
False,False,371.27
False,False,321.34
False,False,461.7
False,False,15.87
False,False,1267.44
False,False,128.97
False,False,120.51
False,False,2589.9
False,False,558.0
False,False,193.45
False,False,984.69
False,False,120.21
False,False,24.28
False,False,2099.65
False,False,18.81
False,False,48.32
False,False,0.01
False,False,2515.48
False,False,22.21
False,False,49.93
False,False,48.88
False,False,4507.61
False,False,5394.18
False,False,68.42
False,False,18.56
False,False,5.38
False,False,0.37
False,False,17.45
False,False,3211.03
False,False,24.12
False,False,22.18
True,False,0.0
False,False,628.04
False,False,6855.79
False,False,28.57
False,False,52.03
False,False,965.47
False,False,540.27
False,False,724.13
False,False,22.31
False,False,290.73
False,False,23.51
False,False,3765.88
False,False,8581.05
False,False,1710.64
False,False,0.95
False,False,47.29
True,True,0.09
False,False,742.32
False,False,17.11
False,False,187.67
False,False,12.73
False,False,5.25
False,False,23.46
False,False,360.91
False,False,2481.88
False,False,11183.24
False,False,0.01
True,True,0.0
False,False,2.33
False,False,187.26
False,False,1348.14
False,False,683.9
True,False,1124.27
False,False,22.02
False,False,11.44
False,False,32.32
False,False,120.13
False,False,2233.81
False,False,0.59
False,False,5119.92
False,False,7584.15
False,False,552.58
False,False,1345.02
False,False,696.53
False,False,627.24
False,False,5058.16
False,False,29.65
False,False,19.05
False,False,5878.47
False,False,0.54
False,False,5840.24
False,False,136.77
False,False,104.42
False,False,116.02
False,False,48.3
False,False,283.71
False,False,2884.29
False,False,79.56
False,False,291.2
False,False,876.34
False,False,289.68
False,False,1159.07
False,False,150.09
False,False,486.88
False,False,216.2
False,False,213.35
False,False,1899.75
False,False,134.48
False,False,286.09
False,False,115.8
False,False,142.05
False,False,241.97
False,False,162.91
False,False,665.5
False,False,0.06
False,False,2312.13
True,False,312.96
False,False,68.76
False,False,0.98
False,False,1105.46
False,False,83.78
False,False,312.35
False,False,163.13
False,False,94.11
True,False,1053.96
False,False,19.17
False,False,29.95
False,False,173.79
False,False,45.56
False,False,142.14
False,False,5633.31
False,False,2114.04
True,False,107.25
False,False,2044.94
False,False,2350.87
False,False,152.26
False,False,306.79
False,False,17.12
False,False,10.45
False,False,191.27
False,False,8.15
False,False,46.82
False,False,412.23
False,False,2640.36
False,False,1435.07
False,False,4197.72
False,False,0.6
False,False,86.55
False,False,1509.79
True,False,93.15
False,False,6439.53
False,False,5960.21
False,False,27.56
False,False,6226.36
False,False,1052.55
False,False,1.35
False,False,313.49
False,False,1558.77
False,False,2.11
False,False,1373.28
False,False,42.22
False,False,0.01
False,False,2518.87
False,False,118.72
True,False,0.0
False,False,167.42
False,False,1588.69
False,False,26.62
False,False,165.24
False,False,89.36
False,False,773.74
False,False,956.74
False,False,1375.85
False,False,1315.14
False,False,189.86
False,False,90.34
False,False,714.89
False,False,705.23
False,False,3677.54
False,False,2.77
False,False,110.88
False,False,1494.58
False,False,0.35
False,False,0.01
True,False,19.59
False,False,277.11
False,False,12452.19
False,False,3.54
False,False,21.0
False,False,143.17
False,False,13790.58
False,False,741.91
False,False,382.99
False,False,40.91
False,False,8.99
False,False,16.3
False,False,0.02
False,False,16.54
False,False,867.63
False,False,2532.26
False,False,2591.49
False,False,1505.97
False,False,3147.73
False,False,63.66
False,False,88.79
False,False,69.73
False,False,4092.63
False,False,0.21
True,False,333.4
False,False,403.75
False,False,101.06
False,False,44.91
False,False,4687.14
False,False,769.99
False,False,743.53
False,False,2974.82
False,False,3313.91
False,False,67.45
False,False,509.93
False,False,8642.56
False,False,695.58
False,False,668.39
False,False,1763.48
False,False,901.9
False,False,936.66
False,False,0.06
False,False,461.78
False,False,413.78
False,False,551.74
False,False,5287.36
False,False,17.44
False,False,1014.29
False,False,2213.46
False,False,0.75
False,False,1681.72
False,False,1332.75
False,False,2064.59
False,False,4187.01
False,False,541.61
False,False,10063.77
False,False,96.06
False,False,42.62
False,False,0.22
False,False,773.48
False,False,1.24
False,False,6775.5
False,False,235.44
False,False,5.73
False,False,9.03
False,False,2.89
False,False,690.21
False,False,384.02
False,False,1100.99
False,False,85.56
False,False,2025.31
False,False,270.75
False,False,59.96
False,False,2272.85
False,False,3332.07
True,False,19.85
False,False,1197.85
False,False,1391.86
False,False,0.03
False,False,187.15
False,False,6220.82
False,False,6126.22
False,False,1052.34
False,False,1097.46
False,False,0.79
False,False,703.26
False,False,57.45
False,False,19.78
False,False,96.36
False,False,33.09
False,False,118.2
False,False,837.38
False,False,3544.43
False,False,375.16
False,False,792.12
False,False,2787.94
False,False,2464.95
False,False,595.87
False,False,669.75
False,False,116.19
False,False,345.89
False,False,18.89
False,False,0.05
False,False,243.49
False,False,12.08
False,False,12.1
False,False,31.17
False,False,291.86
False,False,1.26
False,False,1174.13
False,False,74.77
False,False,3.51
False,False,18.43
False,False,2514.04
False,False,0.03
False,False,160.8
False,False,0.75
False,False,357.88
False,False,67.18
False,False,182.75
False,False,848.82
False,False,143.92
False,False,13.41
False,False,110.32
False,False,2509.75
False,False,7.19
False,False,21.07
False,False,139.7
False,False,1075.54
False,False,140.51
False,False,3.96
False,False,116.51
False,False,13.95
False,False,48.08
False,False,233.91
False,False,94.34
False,False,91.48
False,False,2673.19
False,False,165.0
False,False,0.04
False,False,92.42
False,False,137.77
False,False,19.38
False,False,430.7
False,False,677.02
False,False,1039.78
False,False,557.01
False,False,1333.59
False,False,216.12
False,False,65.22
False,False,121.7
False,False,22.93
False,False,1232.37
False,False,34.89
False,False,314.0
False,False,0.1
False,False,389.76
False,False,8543.37
False,False,892.19
False,False,22.11
False,False,1997.81
False,False,0.94
False,False,191.37
False,False,0.11
False,False,54.0
False,False,555.39
False,False,108.62
False,False,3.6
False,False,10.62
False,False,73.28
False,False,11.79
False,False,112.95
False,False,24.47
False,False,1.48
False,False,426.76
False,False,16.03
False,False,61.72
False,False,28.05
False,False,1583.11
False,False,14.87
False,False,2140.99
False,False,924.8
False,False,2804.66
False,False,1977.36
False,False,30.36
True,False,0.01
False,False,1337.63
False,False,179.34
False,False,263.76
False,False,645.24
False,False,6521.43
False,False,0.26
False,False,173.42
False,False,2.4
True,False,734.38
False,False,385.62
False,False,11583.55
False,False,1369.74
False,False,647.68
False,False,218.94
False,False,704.79
False,False,2.56
False,False,303.73
False,False,4.15
False,False,81.03
False,False,824.84
False,False,2047.78
False,False,29.01
False,False,485.5
False,False,7638.21
True,False,3075.25
False,False,342.64
False,False,7537.93
False,False,1468.89
False,False,6274.18
False,False,336.68
True,True,102.33
False,False,0.04
False,False,27.33
False,False,18.83
False,False,2025.24
False,False,0.06
False,False,204.73
False,False,2222.6
False,False,1891.23
False,False,1595.9
False,False,50.88
False,False,114.96
False,False,363.93
True,True,2.52
False,False,333.57
False,False,0.02
False,False,113.49
False,False,49.44
False,False,258.25
False,False,139.69
False,False,5421.38
False,False,0.02
False,False,122.36
False,False,0.08
False,False,1415.18
False,False,200.74
False,False,2.06
False,False,37.25
False,False,3.19
False,False,0.46
False,False,362.1
False,False,448.78
False,False,161.08
False,False,818.22
False,False,459.17
False,False,69.5
False,False,1034.12
False,False,675.02
False,False,20.43
False,False,160.26
False,False,148.71
False,False,24.45
False,False,327.71
False,False,351.04
False,False,105.21
False,False,219.02
False,False,359.18
False,False,48.37
False,False,11.65
False,False,12194.11
False,False,1829.45
False,False,116.04
False,False,331.23
False,False,71.23
False,False,10.19
False,False,2.69
False,False,5789.05
False,False,2711.73
False,False,184.73
False,False,450.51
False,False,724.93
False,False,119.36
False,False,977.16
False,False,417.7
False,False,478.37
False,False,25.78
False,False,24.73
False,False,32.94
False,False,402.13
True,True,196.38
False,False,18.76
False,False,20.4
False,False,4.11
False,False,0.06
False,False,113.65
False,False,24.77
False,False,22.55
False,False,605.05
False,False,127.19
False,False,145.09
False,False,413.33
False,False,45.37
False,False,92.73
False,False,181.72
False,False,72.52
False,False,1498.11
False,False,147.26
False,False,143.64
True,False,38.86
False,False,0.02
False,False,145.5
False,False,2.28
False,False,150.23
False,False,92.17
False,False,1374.07
False,False,1942.77
False,False,237.7
False,False,42.81
False,False,100.03
False,False,770.32
False,False,1467.82
False,False,1798.45
False,False,162.53
False,False,945.05
False,False,89.48
False,False,188.92
False,False,2.26
False,False,17.65
False,False,38.2
False,False,1.7
False,False,246.91
False,False,1121.45
False,False,268.66
False,False,45.27
True,False,313.62
False,False,317.56
False,False,170.21
False,False,1918.73
False,False,274.22
False,False,0.01
False,False,673.1
False,False,1767.73
False,False,557.73
False,False,50.19
False,False,22.13
False,False,262.46
False,False,39.1
False,False,115.38
False,False,73.77
False,False,8690.05
False,False,3541.61
False,False,3.93
False,False,47.93
False,False,50.69
False,False,5.15
False,False,0.01
False,False,141.56
False,False,214.37
False,False,5023.52
False,False,0.06
False,False,1536.19
False,False,25.5
False,False,1947.01
False,False,1.8
False,False,5048.07
False,False,214.2
False,False,23.12
False,False,0.02
False,False,56.98
False,False,1864.98
False,False,22.56
True,False,550.62
False,False,44.75
False,False,5543.85
False,False,70.66
False,False,304.68
False,False,834.47
False,False,402.16
False,False,2898.06
False,False,3286.31
True,False,163.53
False,False,2809.37
False,False,2327.73
False,False,113.6
False,False,48.41
False,False,43.62
False,False,11.3
False,False,3449.52
False,False,330.34
False,False,335.43
False,False,205.3
False,False,7126.81
