Source,Target
359680,353307
353316,353307
360570,360565
355947,358012
355947,344875
361355,329415
361029,359680
351521,351529
327205,340932
244136,241312
361616,361475
353672,353680
327500,351193
346275,346278
353443,346278
355526,346278
293642,361424
348875,339727
360687,360691
335173,355147
352476,293642
299937,350617
358128,358830
359061,359266
353021,353037
358532,343868
357443,357444
353861,353900
353662,353690
344918,345352
332191,332190
360632,360608
325213,357734
341596,344084
317599,317817
352329,317817
352695,360406
360640,360590
355602,355603
355659,355603
342479,341401
286381,358243
286381,358255
359859,359860
349887,353396
343306,344948
350775,350779
349043,344884
349034,344884
349040,344884
349028,344884
349024,344884
349010,344884
349032,344884
358769,358774
350822,350841
350840,350841
359233,357495
340174,340175
355223,340175
355678,359275
347044,349074
357144,357008
336577,325510
359486,360188
300221,350498
358411,358407
358262,358263
359975,359996
359968,359994
350675,350686
359916,359917
358446,358738
356491,351953
351878,355077
325895,330678
355592,337389
351052,351576
358757,358967
358757,358968
357230,351187
327846,332703
358757,358969
326061,326062
352364,352705
358492,357808
329508,345441
348037,356488
358391,358392
352607,358862
352664,352676
358340,358341
359787,345539
357086,357079
349870,351202
352695,358330
357763,357795
357489,357490
352551,352550
352897,352550
344912,358271
355215,355148
352045,355205
346863,345986
347620,348507
352510,348507
356682,357630
357729,352729
357729,356375
349870,344311
356631,356407
352070,354648
357443,357582
204838,348855
347047,348077
351758,354155
355659,356463
356536,355986
286316,286317
289425,286317
279355,280974
344690,344350
344690,344698
346146,346122
286604,286606
288744,288728
292938,292955
355213,353443
356560,356568
354165,354166
355513,355514
350790,350840
327191,327901
266189,258252
303022,304236
303023,304237
303024,304238
311855,312162
344006,342508
352583,354076
355892,352920
353582,355064
352370,352374
340260,340324
355615,356372
355615,355051
317152,352173
353070,353079
311218,304563
356022,356029
353637,353582
183386,183388
233241,233240
310795,233240
352964,355491
355555,355835
355555,346898
322311,354265
354261,354265
351512,351513
351625,352373
355509,355512
354533,354534
355221,347105
354143,354149
355185,355403
354734,322311
347930,345642
335234,335235
342467,335235
354331,354800
354717,354795
317392,330138
337736,333121
348204,349204
348204,349205
349412,332774
337946,337705
329454,329721
351081,353247
354881,354884
275110,353236
350503,350504
348998,349046
352871,353080
297275,297423
336953,336955
354097,354211
353962,353964
344912,350957
354018,354034
353656,353653
344871,345628
347471,348836
318145,305473
353749,353499
353499,353644
353499,353654
309201,263744
353499,353645
352355,353217
353216,353217
313543,313544
352454,352463
344706,351757
352925,352576
347160,347654
349391,350362
301571,301574
319489,319497
327619,334537
319489,319494
311652,319494
319489,346149
319489,346179
352454,352457
338596,339177
350753,350545
351914,351937
352407,351075
352724,351075
343346,349408
334523,336547
349181,349182
340964,333360
338802,348158
349558,349560
346794,346796
342210,341517
350612,352095
352093,352095
325095,324075
324075,323303
327721,336119
244162,304125
351682,348412
349084,349087
344912,350964
350612,350576
330018,334523
351029,351221
331950,334651
350554,350556
332854,333556
350214,349105
315832,315834
275742,351249
276116,351249
351430,351432
350595,351338
346095,348013
307742,347946
351605,339806
350750,351337
297895,347004
346674,346810
284122,350397
350112,350113
349297,349299
348222,347464
351389,351391
329474,330058
342650,314208
327689,327692
215929,274792
341763,341514
330165,332982
349528,297895
350039,297895
351174,351175
344912,350973
344912,350959
344912,350972
344912,350965
344912,350956
344912,350948
344912,350975
344912,350960
344912,350963
344912,350952
344912,350958
344912,350971
344912,350969
344912,350962
344912,350974
344912,350966
344912,350968
348933,348559
345448,344912
351166,351167
206244,321082
320584,321082
350254,350264
349765,349766
350118,349765
350460,348900
327721,327722
332774,349606
342456,342457
349724,349065
349724,349726
350206,282908
350206,350360
350548,350549
313527,188137
339437,188137
350046,188137
350265,350266
349447,348982
348152,348319
330382,330385
340504,343667
329221,299591
346217,299591
329769,348250
331973,348250
331343,348964
346907,346154
340945,342381
347101,348292
349524,349535
348152,347854
348816,346147
349033,349724
349533,329769
315268,311865
311864,311865
315501,311865
314662,297878
235905,235909
330285,340517
341363,341367
341340,341354
347930,347936
359787,342669
349299,349300
344150,349468
347945,347949
336353,340458
348248,348255
328347,325983
348186,348187
348152,347994
348815,348816
315105,320134
331343,314769
342954,342958
342975,342958
347449,347455
347930,348502
344386,345061
344493,345061
344495,345061
341443,343510
342650,348811
347309,347310
348152,348208
214358,335385
336264,336304
348380,346453
345055,345080
346083,346272
353876,348331
348318,348327
347472,347314
371953,328347
347980,328347
371947,328347
347980,347982
353876,334802
343665,345243
347855,347863
340604,340149
285493,340149
346083,346091
327408,348079
327409,348079
321551,325322
325569,325322
346217,346275
344984,344506
344479,344506
345505,345514
347837,347840
329769,331885
332610,331885
344450,344479
329769,344479
331909,344479
337372,336532
200809,202882
307675,310662
321146,341279
342307,342309
313874,313875
337321,347357
344860,344985
337803,338551
346118,346124
320317,324453
308138,320317
344440,344860
343496,343497
344262,344329
343095,343094
340844,340853
327044,327205
344995,344537
343231,343234
333751,326884
340964,336318
282516,282517
342310,342311
339246,341374
345442,345002
345285,336573
345979,340960
345707,345698
341372,341435
339485,341421
341192,341193
341176,341174
343665,345241
345444,345446
329029,329066
329045,329066
345025,345031
345363,345366
182640,186769
345070,345079
343660,343661
345013,345017
325894,325921
325894,330958
427409,342122
344792,344796
385539,345047
338526,338527
344844,344442
344860,344874
337809,337810
319518,319522
225204,226043
343855,343805
343445,344781
342656,342688
338245,338264
342324,344222
343872,343925
254368,255268
342432,343071
342432,342437
342432,342436
331374,331916
277224,277671
343088,343024
275266,276903
274885,276903
346012,323455
328525,328495
299381,294787
335397,335401
342619,342732
332151,339552
206144,258596
366879,335113
339588,340484
343341,328338
342126,342146
340444,340448
342126,342147
343339,343033
342876,340408
329029,329045
340488,340954
340489,340954
340494,340954
343014,343016
343014,333560
341102,341191
316566,313791
293104,341159
339628,339690
335448,335449
324154,331259
341639,342397
330970,327206
309587,309530
342289,341509
341508,341509
329504,323431
321146,214358
340547,340548
340717,340941
347357,335496
289125,289142
252752,289142
332866,333369
301526,301740
312489,320961
328692,326223
339627,339640
339627,339641
339627,339642
325926,327109
340301,318413
315496,317751
315499,317751
316662,317751
325436,317751
322656,317751
336041,336042
331246,331247
289029,289032
337260,337261
338263,338477
339544,338315
337321,335100
336500,337616
339026,327095
290014,290070
321411,339026
338116,334420
329715,324125
317216,247296
315475,315493
315475,315484
336353,340446
337209,337210
335841,334903
300200,322612
335376,322612
339199,339215
286547,282911
313662,324734
338366,337585
335311,335846
338910,338912
321045,305561
274407,328770
333319,333387
337254,338806
339584,339587
339586,339587
336500,337622
335006,335453
338517,335106
339064,339217
318494,318495
327925,327961
336500,337617
337840,337706
332447,332448
321411,333356
338867,338870
313953,313957
319291,320904
319294,320904
319296,320904
319318,320904
319305,320904
379560,335414
312393,338511
312393,338513
374949,338502
369730,338502
337358,337359
330405,330389
320551,331110
337708,336500
333373,333398
337095,337105
335086,184400
337402,337988
321331,321333
336264,336674
285541,293497
337666,337365
336499,336503
336479,336495
327708,327709
295972,297975
320925,319934
303867,303891
287593,288187
298704,302127
281493,279787
313822,313829
300358,310316
268232,264898
330403,330510
307952,308279
338157,336726
329663,329664
336544,304692
336687,304692
327492,329456
248832,336521
283564,283567
332954,332955
304992,306983
333326,335456
312350,320819
312350,319135
336134,336133
331780,331787
334537,334539
327667,336477
335557,329686
330886,336574
307945,308138
330886,331624
336069,335998
242439,232534
317599,317811
233854,336076
336081,336054
314456,315480
304812,315597
310061,333037
331551,331829
332869,332870
334555,333511
301773,301905
176965,177002
334505,182257
330694,330172
320574,320580
336557,334997
335008,334997
336557,335115
328692,328699
328692,328703
328692,326843
302473,334485
328806,332207
327278,327295
334460,334469
332440,332441
251242,251271
329114,302235
268163,269680
339699,333596
339700,333589
333759,333758
331283,331284
331738,331283
300659,300669
318145,318445
239998,258589
290482,290429
332179,303935
333092,333016
313621,320745
305143,324117
330636,330650
332227,331622
315165,333165
316241,317033
332867,332869
317088,321858
330089,330738
297328,316257
234291,323759
329384,331883
351029,327641
312259,315191
329694,329714
329367,329362
329367,329371
307434,307820
331758,332093
305143,332214
326027,326028
329529,329530
312487,313261
327655,327741
319582,300200
319464,319587
323961,323968
326653,326658
330694,330757
229685,230035
326683,328398
318760,320981
333192,320981
331323,331324
233294,320551
329099,318760
329766,330896
330540,330725
327510,314819
329714,329718
330172,329718
312771,292207
255463,256314
330142,329705
298052,300639
300585,300639
316144,300639
254280,288392
275766,275767
327068,327511
327945,327947
326066,275766
330807,330812
329961,330069
329178,329180
314312,314313
303349,314420
327770,327678
318675,318677
303891,303892
316303,315296
252523,252516
322811,320998
303455,292778
326534,325252
301565,279611
326720,326721
317259,327307
299052,316862
307001,306769
306391,312420
329187,329190
327236,328361
326130,326132
326112,326118
326092,326096
325937,326020
321818,324301
329062,329065
329224,329225
327560,327540
328651,328652
329367,325811
304780,315051
325190,329007
327510,314977
309521,309523
325038,325024
321824,284411
199053,198728
325389,326039
327725,320554
251247,251252
312706,320033
326119,315129
316662,311109
325049,325050
326321,326320
326036,326321
326311,326312
294624,294253
257302,219351
328026,327844
272709,269924
242558,241806
241837,241806
241790,241019
241837,241019
314897,320061
316351,320061
323341,323359
323341,323357
325592,325673
324810,324817
325330,327425
294263,304235
294263,304234
247372,282169
325301,327544
260599,257523
317259,318360
292753,292758
312681,309201
325798,316667
325798,316073
315861,326600
223188,223195
299192,299208
324082,324102
320925,324107
275722,276360
314784,315796
272110,315796
272110,314784
288120,288119
327068,325727
279630,259097
278919,259097
325609,325605
315496,315545
255228,291147
256974,257201
304992,305589
317216,321961
279317,212207
325609,325810
304813,304679
229685,229689
325911,325912
323581,323582
325215,323826
321075,321090
325355,325301
305509,306072
317445,317426
304754,312732
321473,311470
325566,320925
323470,323583
314729,314733
325355,318589
314791,314792
315938,315943
318215,317384
414994,310158
173756,174212
183684,183695
197017,236011
195071,195072
214314,225813
310939,310940
322516,322462
328474,324119
215715,273229
271536,273229
323573,323576
318839,318840
293926,323708
284720,322955
312805,312806
323124,323297
323111,323295
322784,321577
321848,317668
301842,301843
321629,321110
319843,284376
308298,308506
317445,317425
313527,315658
322918,322921
321958,321899
427404,293926
427405,293926
320186,322968
323470,323379
301565,305492
320175,320526
316548,265273
320496,320757
323326,323289
320410,320411
318216,319959
323785,321640
322616,322617
297877,297784
322152,322277
274186,274188
283745,274188
316280,316283
322078,322080
319200,319432
322073,319432
319381,319382
319335,319334
319237,319238
317931,317936
318836,317936
321201,321210
316522,318200
321157,321176
309103,309330
254821,223668
320145,320486
280922,283693
321541,283693
300070,300080
313019,313577
318705,313577
317901,319971
