Number,is_same_dev,Churn,Revisions,Duration,Label,Project_type
759367,Different,197,2.0,480.99,R-B,Target
759369,Different,197,2.0,495.13,R-B,Target
759363,Different,196,1.0,296.55,R-B,Target
759364,Different,196,1.0,176.18,R-B,Target
759365,Different,196,1.0,176.18,R-B,Target
759366,Different,196,1.0,176.19,R-B,Target
759367,Different,197,2.0,480.99,R-B,Target
759369,Different,197,2.0,495.13,R-B,Target
743708,Same,54,8.0,3024.88,R-B,Target
752463,Same,1,2.0,1748.02,R-B,Target
749205,Same,11,1.0,35.14,R-B,Target
752463,Same,1,2.0,1748.02,R-B,Target
780780,Different,59,1.0,349.65,R-B,Target
780782,Different,59,3.0,1614.87,R-B,Target
787943,Different,12,2.0,76.65,R-B,Target
787945,Different,12,3.0,653.42,R-B,Target
752463,Same,1,2.0,1748.02,R-B,Target
780780,Different,59,1.0,349.65,R-B,Target
780782,Different,59,3.0,1614.87,R-B,Target
787943,Different,12,2.0,76.65,R-B,Target
787945,Different,12,3.0,653.42,R-B,Target
542524,Same,309,1.0,63.71,R-B,Target
542526,Same,309,1.0,63.58,R-B,Target
542530,Same,312,1.0,63.46,R-B,Target
542532,Same,309,1.0,66.83,R-B,Target
542536,Same,309,1.0,63.26,R-B,Target
542538,Same,269,1.0,63.15,R-B,Target
542542,Same,323,1.0,63.0,R-B,Target
542526,Same,309,1.0,63.58,R-B,Target
542530,Same,312,1.0,63.46,R-B,Target
542532,Same,309,1.0,66.83,R-B,Target
542536,Same,309,1.0,63.26,R-B,Target
542538,Same,269,1.0,63.15,R-B,Target
542542,Same,323,1.0,63.0,R-B,Target
542530,Same,312,1.0,63.46,R-B,Target
542532,Same,309,1.0,66.83,R-B,Target
542536,Same,309,1.0,63.26,R-B,Target
542538,Same,269,1.0,63.15,R-B,Target
542542,Same,323,1.0,63.0,R-B,Target
542532,Same,309,1.0,66.83,R-B,Target
542536,Same,309,1.0,63.26,R-B,Target
542538,Same,269,1.0,63.15,R-B,Target
542542,Same,323,1.0,63.0,R-B,Target
542536,Same,309,1.0,63.26,R-B,Target
542538,Same,269,1.0,63.15,R-B,Target
542542,Same,323,1.0,63.0,R-B,Target
542538,Same,269,1.0,63.15,R-B,Target
542542,Same,323,1.0,63.0,R-B,Target
542542,Same,323,1.0,63.0,R-B,Target
845157,Same,199,1.0,1221.96,R-B,Target
523393,Same,14,4.0,360.01,R-B,Target
641015,Different,15,2.0,213.02,R-B,Target
538934,Same,34,2.0,49.29,R-B,Target
641015,Different,15,2.0,213.02,R-B,Target
641015,Different,15,2.0,213.02,R-B,Target
660334,Same,18,2.0,8.84,R-B,Target
660335,Same,1,2.0,14.15,R-B,Target
660395,Same,18,1.0,40.9,R-B,Target
660396,Same,1,1.0,40.88,R-B,Target
660895,Same,18,1.0,185.12,R-B,Target
660897,Same,1,1.0,185.11,R-B,Target
660329,Same,149,1.0,5.84,R-B,Target
660335,Same,1,2.0,14.15,R-B,Target
660383,Same,149,1.0,41.28,R-B,Target
660396,Same,1,1.0,40.88,R-B,Target
660894,Same,149,1.0,151.18,R-B,Target
660897,Same,1,1.0,185.11,R-B,Target
660329,Same,149,1.0,5.84,R-B,Target
660334,Same,18,2.0,8.84,R-B,Target
660383,Same,149,1.0,41.28,R-B,Target
660395,Same,18,1.0,40.9,R-B,Target
660894,Same,149,1.0,151.18,R-B,Target
660895,Same,18,1.0,185.12,R-B,Target
660395,Same,18,1.0,40.9,R-B,Target
660396,Same,1,1.0,40.88,R-B,Target
660895,Same,18,1.0,185.12,R-B,Target
660897,Same,1,1.0,185.11,R-B,Target
660383,Same,149,1.0,41.28,R-B,Target
660396,Same,1,1.0,40.88,R-B,Target
660894,Same,149,1.0,151.18,R-B,Target
660897,Same,1,1.0,185.11,R-B,Target
660383,Same,149,1.0,41.28,R-B,Target
660395,Same,18,1.0,40.9,R-B,Target
660894,Same,149,1.0,151.18,R-B,Target
660895,Same,18,1.0,185.12,R-B,Target
660895,Same,18,1.0,185.12,R-B,Target
660897,Same,1,1.0,185.11,R-B,Target
660894,Same,149,1.0,151.18,R-B,Target
660897,Same,1,1.0,185.11,R-B,Target
660894,Same,149,1.0,151.18,R-B,Target
660895,Same,18,1.0,185.12,R-B,Target
796826,Different,35,9.0,124.68,R-B,Target
797142,Different,48,1.0,873.85,R-B,Target
797428,Different,4,2.0,821.46,R-B,Target
857204,Different,5,1.0,190.83,R-B,Target
796826,Different,35,9.0,124.68,R-B,Target
797142,Different,48,1.0,873.85,R-B,Target
797428,Different,4,2.0,821.46,R-B,Target
857204,Different,5,1.0,190.83,R-B,Target
797142,Different,48,1.0,873.85,R-B,Target
797428,Different,4,2.0,821.46,R-B,Target
857204,Different,5,1.0,190.83,R-B,Target
857204,Different,5,1.0,190.83,R-B,Target
857204,Different,5,1.0,190.83,R-B,Target
538022,Same,169,3.0,1201.62,R-B,Target
557368,Same,12,1.0,115.44,R-B,Target
557923,Same,9,1.0,653.22,R-B,Target
561581,Same,10,3.0,772.84,R-B,Target
527641,Same,1,1.0,0.08,R-B,Target
527642,Same,1,1.0,0.08,R-B,Target
527643,Same,10,1.0,0.08,R-B,Target
530290,Different,1,1.0,0.02,R-B,Target
527641,Same,1,1.0,0.08,R-B,Target
527642,Same,1,1.0,0.08,R-B,Target
527643,Same,10,1.0,0.08,R-B,Target
530290,Different,1,1.0,0.02,R-B,Target
527641,Same,1,1.0,0.08,R-B,Target
527642,Same,1,1.0,0.08,R-B,Target
527643,Same,10,1.0,0.08,R-B,Target
530290,Different,1,1.0,0.02,R-B,Target
527641,Same,1,1.0,0.08,R-B,Target
527642,Same,1,1.0,0.08,R-B,Target
527643,Same,10,1.0,0.08,R-B,Target
530290,Different,1,1.0,0.02,R-B,Target
528999,Same,1,3.0,28.86,R-B,Target
528999,Same,1,3.0,28.86,R-B,Target
528999,Same,1,3.0,28.86,R-B,Target
530290,Different,1,1.0,0.02,R-B,Target
528376,Different,15,2.0,3.67,R-B,Target
528627,Same,29,2.0,734.94,R-B,Target
539893,Different,43,5.0,1935.99,R-B,Target
619319,Different,17,2.0,1322.34,R-B,Target
620323,Different,17,1.0,1045.01,R-B,Target
539875,Different,30,5.0,4.5,R-B,Target
539883,Different,41,1.0,7.08,R-B,Target
539896,Different,29,1.0,3.73,R-B,Target
539897,Different,31,1.0,5.06,R-B,Target
539899,Different,31,1.0,3.62,R-B,Target
539902,Different,35,2.0,3.48,R-B,Target
539883,Same,41,1.0,7.08,R-B,Target
539896,Same,29,1.0,3.73,R-B,Target
539897,Same,31,1.0,5.06,R-B,Target
539899,Same,31,1.0,3.62,R-B,Target
539902,Same,35,2.0,3.48,R-B,Target
543237,Different,57,2.0,42.44,R-B,Target
539896,Same,29,1.0,3.73,R-B,Target
539897,Same,31,1.0,5.06,R-B,Target
539899,Same,31,1.0,3.62,R-B,Target
539902,Same,35,2.0,3.48,R-B,Target
543237,Different,57,2.0,42.44,R-B,Target
539897,Same,31,1.0,5.06,R-B,Target
539899,Same,31,1.0,3.62,R-B,Target
539902,Same,35,2.0,3.48,R-B,Target
543237,Different,57,2.0,42.44,R-B,Target
539899,Same,31,1.0,3.62,R-B,Target
539902,Same,35,2.0,3.48,R-B,Target
543237,Different,57,2.0,42.44,R-B,Target
539902,Same,35,2.0,3.48,R-B,Target
543237,Different,57,2.0,42.44,R-B,Target
543237,Different,57,2.0,42.44,R-B,Target
531607,Same,7,3.0,362.55,R-B,Target
533167,Same,7,24.0,1005.69,R-B,Target
536395,Different,4,2.0,5.37,R-B,Target
536395,Different,4,2.0,5.37,R-B,Target
533768,Same,2,1.0,28.66,R-B,Target
533769,Same,2,1.0,1274.15,R-B,Target
533770,Same,2,1.0,523.41,R-B,Target
533775,Same,2,1.0,644.77,R-B,Target
533776,Same,2,1.0,79.42,R-B,Target
541302,Different,2,1.0,0.02,R-B,Target
541304,Different,2,1.0,0.04,R-B,Target
541305,Different,8,1.0,12.12,R-B,Target
543240,Same,2,3.0,40.52,R-B,Target
533769,Same,2,1.0,1274.15,R-B,Target
533770,Same,2,1.0,523.41,R-B,Target
533775,Same,2,1.0,644.77,R-B,Target
533776,Same,2,1.0,79.42,R-B,Target
541302,Different,2,1.0,0.02,R-B,Target
541304,Different,2,1.0,0.04,R-B,Target
541305,Different,8,1.0,12.12,R-B,Target
543240,Same,2,3.0,40.52,R-B,Target
533770,Same,2,1.0,523.41,R-B,Target
533775,Same,2,1.0,644.77,R-B,Target
533776,Same,2,1.0,79.42,R-B,Target
541302,Different,2,1.0,0.02,R-B,Target
541305,Different,8,1.0,12.12,R-B,Target
543240,Same,2,3.0,40.52,R-B,Target
533775,Same,2,1.0,644.77,R-B,Target
533776,Same,2,1.0,79.42,R-B,Target
541304,Different,2,1.0,0.04,R-B,Target
541305,Different,8,1.0,12.12,R-B,Target
543240,Same,2,3.0,40.52,R-B,Target
533776,Same,2,1.0,79.42,R-B,Target
541302,Different,2,1.0,0.02,R-B,Target
541304,Different,2,1.0,0.04,R-B,Target
541305,Different,8,1.0,12.12,R-B,Target
541302,Different,2,1.0,0.02,R-B,Target
541304,Different,2,1.0,0.04,R-B,Target
541305,Different,8,1.0,12.12,R-B,Target
543240,Same,2,3.0,40.52,R-B,Target
541304,Different,2,1.0,0.04,R-B,Target
541305,Different,8,1.0,12.12,R-B,Target
543240,Different,2,3.0,40.52,R-B,Target
541305,Different,8,1.0,12.12,R-B,Target
543240,Different,2,3.0,40.52,R-B,Target
543240,Different,2,3.0,40.52,R-B,Target
536755,Same,3,2.0,152.77,R-B,Target
536806,Same,4,1.0,20.86,R-B,Target
536811,Same,3,1.0,65.26,R-B,Target
536813,Same,3,1.0,8.46,R-B,Target
536814,Same,3,1.0,351.75,R-B,Target
536817,Same,4,1.0,28.52,R-B,Target
536818,Same,3,1.0,72.77,R-B,Target
536819,Same,3,1.0,344.92,R-B,Target
536821,Same,3,1.0,158.48,R-B,Target
536822,Same,3,2.0,1411.67,R-B,Target
536824,Same,3,1.0,2.21,R-B,Target
536827,Same,3,1.0,45.77,R-B,Target
536828,Same,3,1.0,375.44,R-B,Target
536829,Same,3,1.0,187.99,R-B,Target
536830,Same,3,1.0,43.45,R-B,Target
536831,Same,3,2.0,886.28,R-B,Target
536832,Same,3,1.0,1.59,R-B,Target
536835,Same,1,1.0,12.54,R-B,Target
546898,Different,1,1.0,5.61,R-B,Target
619973,Same,10,4.0,10079.54,R-B,Target
619990,Same,7,1.0,1390.8,R-B,Target
619992,Same,13,2.0,1606.36,R-B,Target
639153,Same,1,2.0,221.62,R-B,Target
536806,Same,4,1.0,20.86,R-B,Target
536811,Same,3,1.0,65.26,R-B,Target
536813,Same,3,1.0,8.46,R-B,Target
536814,Same,3,1.0,351.75,R-B,Target
536817,Same,4,1.0,28.52,R-B,Target
536818,Same,3,1.0,72.77,R-B,Target
536819,Same,3,1.0,344.92,R-B,Target
536821,Same,3,1.0,158.48,R-B,Target
536822,Same,3,2.0,1411.67,R-B,Target
536824,Same,3,1.0,2.21,R-B,Target
536827,Same,3,1.0,45.77,R-B,Target
536828,Same,3,1.0,375.44,R-B,Target
536829,Same,3,1.0,187.99,R-B,Target
536830,Same,3,1.0,43.45,R-B,Target
536831,Same,3,2.0,886.28,R-B,Target
536832,Same,3,1.0,1.59,R-B,Target
536835,Same,1,1.0,12.54,R-B,Target
546898,Different,1,1.0,5.61,R-B,Target
619973,Same,10,4.0,10079.54,R-B,Target
619990,Same,7,1.0,1390.8,R-B,Target
619992,Same,13,2.0,1606.36,R-B,Target
639153,Same,1,2.0,221.62,R-B,Target
536811,Same,3,1.0,65.26,R-B,Target
536813,Same,3,1.0,8.46,R-B,Target
536814,Same,3,1.0,351.75,R-B,Target
536817,Same,4,1.0,28.52,R-B,Target
536818,Same,3,1.0,72.77,R-B,Target
536819,Same,3,1.0,344.92,R-B,Target
536821,Same,3,1.0,158.48,R-B,Target
536822,Same,3,2.0,1411.67,R-B,Target
536824,Same,3,1.0,2.21,R-B,Target
536827,Same,3,1.0,45.77,R-B,Target
536828,Same,3,1.0,375.44,R-B,Target
536829,Same,3,1.0,187.99,R-B,Target
536830,Same,3,1.0,43.45,R-B,Target
536831,Same,3,2.0,886.28,R-B,Target
536832,Same,3,1.0,1.59,R-B,Target
536835,Same,1,1.0,12.54,R-B,Target
546898,Different,1,1.0,5.61,R-B,Target
619973,Same,10,4.0,10079.54,R-B,Target
619990,Same,7,1.0,1390.8,R-B,Target
619992,Same,13,2.0,1606.36,R-B,Target
639153,Same,1,2.0,221.62,R-B,Target
536813,Same,3,1.0,8.46,R-B,Target
536814,Same,3,1.0,351.75,R-B,Target
536817,Same,4,1.0,28.52,R-B,Target
536818,Same,3,1.0,72.77,R-B,Target
536819,Same,3,1.0,344.92,R-B,Target
536821,Same,3,1.0,158.48,R-B,Target
536822,Same,3,2.0,1411.67,R-B,Target
536824,Same,3,1.0,2.21,R-B,Target
536827,Same,3,1.0,45.77,R-B,Target
536828,Same,3,1.0,375.44,R-B,Target
536829,Same,3,1.0,187.99,R-B,Target
536830,Same,3,1.0,43.45,R-B,Target
536831,Same,3,2.0,886.28,R-B,Target
536832,Same,3,1.0,1.59,R-B,Target
536835,Same,1,1.0,12.54,R-B,Target
546898,Different,1,1.0,5.61,R-B,Target
619973,Same,10,4.0,10079.54,R-B,Target
619990,Same,7,1.0,1390.8,R-B,Target
619992,Same,13,2.0,1606.36,R-B,Target
639153,Same,1,2.0,221.62,R-B,Target
536814,Same,3,1.0,351.75,R-B,Target
536817,Same,4,1.0,28.52,R-B,Target
536818,Same,3,1.0,72.77,R-B,Target
536819,Same,3,1.0,344.92,R-B,Target
536821,Same,3,1.0,158.48,R-B,Target
536822,Same,3,2.0,1411.67,R-B,Target
536824,Same,3,1.0,2.21,R-B,Target
536827,Same,3,1.0,45.77,R-B,Target
536828,Same,3,1.0,375.44,R-B,Target
536829,Same,3,1.0,187.99,R-B,Target
536830,Same,3,1.0,43.45,R-B,Target
536831,Same,3,2.0,886.28,R-B,Target
536832,Same,3,1.0,1.59,R-B,Target
536835,Same,1,1.0,12.54,R-B,Target
546898,Different,1,1.0,5.61,R-B,Target
619973,Same,10,4.0,10079.54,R-B,Target
619990,Same,7,1.0,1390.8,R-B,Target
619992,Same,13,2.0,1606.36,R-B,Target
639153,Same,1,2.0,221.62,R-B,Target
536817,Same,4,1.0,28.52,R-B,Target
536818,Same,3,1.0,72.77,R-B,Target
536819,Same,3,1.0,344.92,R-B,Target
536821,Same,3,1.0,158.48,R-B,Target
536822,Same,3,2.0,1411.67,R-B,Target
536824,Same,3,1.0,2.21,R-B,Target
536827,Same,3,1.0,45.77,R-B,Target
536828,Same,3,1.0,375.44,R-B,Target
536829,Same,3,1.0,187.99,R-B,Target
536830,Same,3,1.0,43.45,R-B,Target
536831,Same,3,2.0,886.28,R-B,Target
536832,Same,3,1.0,1.59,R-B,Target
536835,Same,1,1.0,12.54,R-B,Target
546898,Different,1,1.0,5.61,R-B,Target
619973,Same,10,4.0,10079.54,R-B,Target
619990,Same,7,1.0,1390.8,R-B,Target
619992,Same,13,2.0,1606.36,R-B,Target
639153,Same,1,2.0,221.62,R-B,Target
536818,Same,3,1.0,72.77,R-B,Target
536819,Same,3,1.0,344.92,R-B,Target
536821,Same,3,1.0,158.48,R-B,Target
536822,Same,3,2.0,1411.67,R-B,Target
536824,Same,3,1.0,2.21,R-B,Target
536827,Same,3,1.0,45.77,R-B,Target
536828,Same,3,1.0,375.44,R-B,Target
536829,Same,3,1.0,187.99,R-B,Target
536830,Same,3,1.0,43.45,R-B,Target
536831,Same,3,2.0,886.28,R-B,Target
536832,Same,3,1.0,1.59,R-B,Target
536835,Same,1,1.0,12.54,R-B,Target
546898,Different,1,1.0,5.61,R-B,Target
619973,Same,10,4.0,10079.54,R-B,Target
619990,Same,7,1.0,1390.8,R-B,Target
619992,Same,13,2.0,1606.36,R-B,Target
639153,Same,1,2.0,221.62,R-B,Target
536819,Same,3,1.0,344.92,R-B,Target
536821,Same,3,1.0,158.48,R-B,Target
536822,Same,3,2.0,1411.67,R-B,Target
536824,Same,3,1.0,2.21,R-B,Target
536827,Same,3,1.0,45.77,R-B,Target
536828,Same,3,1.0,375.44,R-B,Target
536829,Same,3,1.0,187.99,R-B,Target
536830,Same,3,1.0,43.45,R-B,Target
536831,Same,3,2.0,886.28,R-B,Target
536832,Same,3,1.0,1.59,R-B,Target
536835,Same,1,1.0,12.54,R-B,Target
546898,Different,1,1.0,5.61,R-B,Target
619973,Same,10,4.0,10079.54,R-B,Target
619990,Same,7,1.0,1390.8,R-B,Target
619992,Same,13,2.0,1606.36,R-B,Target
639153,Same,1,2.0,221.62,R-B,Target
536821,Same,3,1.0,158.48,R-B,Target
536822,Same,3,2.0,1411.67,R-B,Target
536824,Same,3,1.0,2.21,R-B,Target
536827,Same,3,1.0,45.77,R-B,Target
536828,Same,3,1.0,375.44,R-B,Target
536829,Same,3,1.0,187.99,R-B,Target
536830,Same,3,1.0,43.45,R-B,Target
536831,Same,3,2.0,886.28,R-B,Target
536832,Same,3,1.0,1.59,R-B,Target
536835,Same,1,1.0,12.54,R-B,Target
546898,Different,1,1.0,5.61,R-B,Target
619973,Same,10,4.0,10079.54,R-B,Target
619990,Same,7,1.0,1390.8,R-B,Target
619992,Same,13,2.0,1606.36,R-B,Target
639153,Same,1,2.0,221.62,R-B,Target
536822,Same,3,2.0,1411.67,R-B,Target
536824,Same,3,1.0,2.21,R-B,Target
536827,Same,3,1.0,45.77,R-B,Target
536828,Same,3,1.0,375.44,R-B,Target
536829,Same,3,1.0,187.99,R-B,Target
536830,Same,3,1.0,43.45,R-B,Target
536831,Same,3,2.0,886.28,R-B,Target
536832,Same,3,1.0,1.59,R-B,Target
536835,Same,1,1.0,12.54,R-B,Target
546898,Different,1,1.0,5.61,R-B,Target
619973,Same,10,4.0,10079.54,R-B,Target
619990,Same,7,1.0,1390.8,R-B,Target
619992,Same,13,2.0,1606.36,R-B,Target
639153,Same,1,2.0,221.62,R-B,Target
536824,Same,3,1.0,2.21,R-B,Target
536827,Same,3,1.0,45.77,R-B,Target
536828,Same,3,1.0,375.44,R-B,Target
536829,Same,3,1.0,187.99,R-B,Target
536830,Same,3,1.0,43.45,R-B,Target
536831,Same,3,2.0,886.28,R-B,Target
536832,Same,3,1.0,1.59,R-B,Target
536835,Same,1,1.0,12.54,R-B,Target
546898,Different,1,1.0,5.61,R-B,Target
619973,Same,10,4.0,10079.54,R-B,Target
619990,Same,7,1.0,1390.8,R-B,Target
619992,Same,13,2.0,1606.36,R-B,Target
536827,Same,3,1.0,45.77,R-B,Target
536828,Same,3,1.0,375.44,R-B,Target
536829,Same,3,1.0,187.99,R-B,Target
536830,Same,3,1.0,43.45,R-B,Target
536831,Same,3,2.0,886.28,R-B,Target
536832,Same,3,1.0,1.59,R-B,Target
536835,Same,1,1.0,12.54,R-B,Target
546898,Different,1,1.0,5.61,R-B,Target
619973,Same,10,4.0,10079.54,R-B,Target
619990,Same,7,1.0,1390.8,R-B,Target
619992,Same,13,2.0,1606.36,R-B,Target
639153,Same,1,2.0,221.62,R-B,Target
536828,Same,3,1.0,375.44,R-B,Target
536829,Same,3,1.0,187.99,R-B,Target
536830,Same,3,1.0,43.45,R-B,Target
536831,Same,3,2.0,886.28,R-B,Target
536832,Same,3,1.0,1.59,R-B,Target
536835,Same,1,1.0,12.54,R-B,Target
546898,Different,1,1.0,5.61,R-B,Target
619973,Same,10,4.0,10079.54,R-B,Target
619990,Same,7,1.0,1390.8,R-B,Target
619992,Same,13,2.0,1606.36,R-B,Target
639153,Same,1,2.0,221.62,R-B,Target
536829,Same,3,1.0,187.99,R-B,Target
536830,Same,3,1.0,43.45,R-B,Target
536831,Same,3,2.0,886.28,R-B,Target
536832,Same,3,1.0,1.59,R-B,Target
536835,Same,1,1.0,12.54,R-B,Target
546898,Different,1,1.0,5.61,R-B,Target
619973,Same,10,4.0,10079.54,R-B,Target
619990,Same,7,1.0,1390.8,R-B,Target
619992,Same,13,2.0,1606.36,R-B,Target
639153,Same,1,2.0,221.62,R-B,Target
536830,Same,3,1.0,43.45,R-B,Target
536831,Same,3,2.0,886.28,R-B,Target
536832,Same,3,1.0,1.59,R-B,Target
536835,Same,1,1.0,12.54,R-B,Target
546898,Different,1,1.0,5.61,R-B,Target
619973,Same,10,4.0,10079.54,R-B,Target
619990,Same,7,1.0,1390.8,R-B,Target
619992,Same,13,2.0,1606.36,R-B,Target
639153,Same,1,2.0,221.62,R-B,Target
536831,Same,3,2.0,886.28,R-B,Target
536832,Same,3,1.0,1.59,R-B,Target
536835,Same,1,1.0,12.54,R-B,Target
546898,Different,1,1.0,5.61,R-B,Target
619973,Same,10,4.0,10079.54,R-B,Target
619990,Same,7,1.0,1390.8,R-B,Target
619992,Same,13,2.0,1606.36,R-B,Target
639153,Same,1,2.0,221.62,R-B,Target
536832,Same,3,1.0,1.59,R-B,Target
536835,Same,1,1.0,12.54,R-B,Target
546898,Different,1,1.0,5.61,R-B,Target
619973,Same,10,4.0,10079.54,R-B,Target
619990,Same,7,1.0,1390.8,R-B,Target
619992,Same,13,2.0,1606.36,R-B,Target
639153,Same,1,2.0,221.62,R-B,Target
536835,Same,1,1.0,12.54,R-B,Target
546898,Different,1,1.0,5.61,R-B,Target
619973,Same,10,4.0,10079.54,R-B,Target
619990,Same,7,1.0,1390.8,R-B,Target
619992,Same,13,2.0,1606.36,R-B,Target
639153,Same,1,2.0,221.62,R-B,Target
546898,Different,1,1.0,5.61,R-B,Target
619973,Same,10,4.0,10079.54,R-B,Target
619990,Same,7,1.0,1390.8,R-B,Target
619992,Same,13,2.0,1606.36,R-B,Target
639153,Same,1,2.0,221.62,R-B,Target
619973,Different,10,4.0,10079.54,R-B,Target
619990,Different,7,1.0,1390.8,R-B,Target
619992,Different,13,2.0,1606.36,R-B,Target
639153,Different,1,2.0,221.62,R-B,Target
619990,Same,7,1.0,1390.8,R-B,Target
619992,Same,13,2.0,1606.36,R-B,Target
639153,Same,1,2.0,221.62,R-B,Target
639153,Same,1,2.0,221.62,R-B,Target
639153,Same,1,2.0,221.62,R-B,Target
633444,Different,82,26.0,178.13,R-B,Target
633444,Different,82,26.0,178.13,R-B,Target
539241,Same,2,1.0,351.16,R-B,Target
540459,Different,10,1.0,47.01,R-B,Target
545479,Different,44,4.0,2840.11,R-B,Target
575628,Different,44,1.0,268.1,R-B,Target
545479,Different,44,4.0,2840.11,R-B,Target
575628,Different,44,1.0,268.1,R-B,Target
536461,Different,295,7.0,203.32,R-B,Target
536466,Different,5,2.0,8.53,R-B,Target
536468,Different,2,2.0,9.08,R-B,Target
536472,Different,2,2.0,22.06,R-B,Target
536481,Different,2,2.0,22.03,R-B,Target
536489,Different,3,1.0,5.7,R-B,Target
536499,Different,5,1.0,22.09,R-B,Target
536501,Different,2,2.0,21.92,R-B,Target
536503,Different,2,2.0,549.04,R-B,Target
536506,Different,2,2.0,21.89,R-B,Target
536507,Different,2,2.0,21.88,R-B,Target
536509,Different,2,2.0,21.86,R-B,Target
536511,Different,2,2.0,21.82,R-B,Target
536513,Different,2,2.0,21.8,R-B,Target
536514,Different,2,2.0,21.79,R-B,Target
536534,Different,7,1.0,20.67,R-B,Target
536563,Different,2,1.0,18.95,R-B,Target
536564,Different,2,1.0,18.94,R-B,Target
536565,Different,2,1.0,18.93,R-B,Target
536566,Different,2,1.0,18.92,R-B,Target
536567,Different,2,1.0,18.92,R-B,Target
536568,Different,2,1.0,18.91,R-B,Target
536569,Different,2,1.0,18.9,R-B,Target
536570,Different,2,1.0,18.9,R-B,Target
536571,Different,2,1.0,18.89,R-B,Target
536572,Different,2,1.0,18.89,R-B,Target
536573,Different,2,1.0,18.88,R-B,Target
536574,Different,2,1.0,18.86,R-B,Target
536575,Different,2,1.0,18.86,R-B,Target
536576,Different,2,1.0,18.85,R-B,Target
536577,Different,2,1.0,18.85,R-B,Target
536578,Different,2,1.0,18.84,R-B,Target
536579,Different,2,1.0,18.83,R-B,Target
536580,Different,2,1.0,18.77,R-B,Target
536581,Different,2,1.0,18.77,R-B,Target
536582,Different,2,1.0,18.81,R-B,Target
536583,Different,2,1.0,18.74,R-B,Target
536584,Different,2,1.0,18.74,R-B,Target
536585,Different,2,1.0,18.73,R-B,Target
536586,Different,2,1.0,18.73,R-B,Target
536587,Different,2,1.0,18.72,R-B,Target
536588,Different,2,1.0,18.72,R-B,Target
536591,Different,2,1.0,18.64,R-B,Target
537372,Different,3,1.0,13.39,R-B,Target
537409,Different,3,1.0,4.26,R-B,Target
537612,Same,20,6.0,143.89,R-B,Target
537875,Different,6,1.0,24.65,R-B,Target
537878,Different,6,1.0,482.25,R-B,Target
544358,Different,6,1.0,0.32,R-B,Target
544359,Different,2,2.0,0.35,R-B,Target
536466,Same,5,2.0,8.53,R-B,Target
536468,Same,2,2.0,9.08,R-B,Target
536472,Same,2,2.0,22.06,R-B,Target
536481,Same,2,2.0,22.03,R-B,Target
536489,Same,3,1.0,5.7,R-B,Target
536499,Same,5,1.0,22.09,R-B,Target
536501,Same,2,2.0,21.92,R-B,Target
536503,Same,2,2.0,549.04,R-B,Target
536506,Same,2,2.0,21.89,R-B,Target
536507,Same,2,2.0,21.88,R-B,Target
536509,Same,2,2.0,21.86,R-B,Target
536511,Same,2,2.0,21.82,R-B,Target
536513,Same,2,2.0,21.8,R-B,Target
536514,Same,2,2.0,21.79,R-B,Target
536560,Same,2,1.0,18.84,R-B,Target
536561,Same,2,1.0,18.83,R-B,Target
536562,Same,2,1.0,18.82,R-B,Target
536563,Same,2,1.0,18.95,R-B,Target
536564,Same,2,1.0,18.94,R-B,Target
536565,Same,2,1.0,18.93,R-B,Target
536566,Same,2,1.0,18.92,R-B,Target
536567,Same,2,1.0,18.92,R-B,Target
536568,Same,2,1.0,18.91,R-B,Target
536569,Same,2,1.0,18.9,R-B,Target
536570,Same,2,1.0,18.9,R-B,Target
536571,Same,2,1.0,18.89,R-B,Target
536572,Same,2,1.0,18.89,R-B,Target
536573,Same,2,1.0,18.88,R-B,Target
536574,Same,2,1.0,18.86,R-B,Target
536575,Same,2,1.0,18.86,R-B,Target
536576,Same,2,1.0,18.85,R-B,Target
536577,Same,2,1.0,18.85,R-B,Target
536578,Same,2,1.0,18.84,R-B,Target
536579,Same,2,1.0,18.83,R-B,Target
536580,Same,2,1.0,18.77,R-B,Target
536581,Same,2,1.0,18.77,R-B,Target
536582,Same,2,1.0,18.81,R-B,Target
536583,Same,2,1.0,18.74,R-B,Target
536584,Same,2,1.0,18.74,R-B,Target
536585,Same,2,1.0,18.73,R-B,Target
536586,Same,2,1.0,18.73,R-B,Target
536587,Same,2,1.0,18.72,R-B,Target
536588,Same,2,1.0,18.72,R-B,Target
536591,Same,2,1.0,18.64,R-B,Target
537261,Different,2,1.0,8.47,R-B,Target
537262,Different,2,2.0,0.02,R-B,Target
537263,Different,2,1.0,0.0,R-B,Target
537372,Same,3,1.0,13.39,R-B,Target
537409,Same,3,1.0,4.26,R-B,Target
537612,Different,20,6.0,143.89,R-B,Target
537875,Same,6,1.0,24.65,R-B,Target
537878,Same,6,1.0,482.25,R-B,Target
544358,Different,6,1.0,0.32,R-B,Target
544359,Different,2,2.0,0.35,R-B,Target
536468,Same,2,2.0,9.08,R-B,Target
536472,Same,2,2.0,22.06,R-B,Target
536481,Same,2,2.0,22.03,R-B,Target
536489,Same,3,1.0,5.7,R-B,Target
536499,Same,5,1.0,22.09,R-B,Target
536501,Same,2,2.0,21.92,R-B,Target
536503,Same,2,2.0,549.04,R-B,Target
536506,Same,2,2.0,21.89,R-B,Target
536507,Same,2,2.0,21.88,R-B,Target
