projectA,projectB,Devs_intersect,Revs_intersect
openstack/nova,openstack/glance,44.44444444444444,19.148936170212767
openstack/nova,openstack/puppet-nova,28.57142857142857,10.714285714285714
openstack/nova,openstack/placement,83.33333333333334,52.0
openstack/nova,openstack/os-vif,57.14285714285714,34.883720930232556
openstack/nova,openstack/neutron-lib,28.57142857142857,10.416666666666668
openstack/nova,openstack/horizon,100.0,20.0
openstack/nova,openstack/cinder-tempest-plugin,100.0,0.0
openstack/nova,openstack/requirements,44.26229508196721,21.63265306122449
openstack/nova,openstack/releases,23.076923076923077,20.408163265306122
openstack/nova,openstack/nova-specs,100.0,30.357142857142854
openstack/nova,openstack/keystone,100.0,0.0
openstack/nova,openstack/tripleo-validations,100.0,11.11111111111111
openstack/nova,openstack/openstack-ansible-os_nova,100.0,7.6923076923076925
openstack/nova,openstack/project-config,50.0,31.372549019607842
openstack/nova,openstack/tacker,100.0,15.384615384615385
openstack/nova,openstack/oslo.log,33.33333333333333,11.538461538461538
openstack/nova,openstack/ceilometer,42.857142857142854,15.789473684210526
openstack/nova,openstack/ironic,54.83870967741935,28.901734104046245
openstack/nova,openstack/murano,0.0,0.0
openstack/nova,openstack/cyborg,0.0,30.76923076923077
openstack/nova,openstack/python-novaclient,65.625,34.93150684931507
openstack/nova,openstack/swift,100.0,12.5
openstack/nova,openstack/devstack-gate,47.82608695652174,17.1875
openstack/nova,openstack/networking-ovn,0.0,25.0
openstack/nova,openstack/keystoneauth,100.0,35.294117647058826
openstack/nova,openstack/heat,44.44444444444444,13.20754716981132
openstack/nova,openstack/os-traits,100.0,33.33333333333333
openstack/nova,openstack/oslo.service,100.0,11.76470588235294
openstack/nova,openstack/oslo.messaging,100.0,16.666666666666664
openstack/nova,openstack/devstack-plugin-nfs,40.0,20.689655172413794
openstack/nova,openstack/ec2-api,15.384615384615385,8.928571428571429
openstack/nova,openstack/grenade,52.63157894736842,23.52941176470588
openstack/nova,openstack/python-cinderclient,33.33333333333333,14.000000000000002
openstack/nova,openstack/tooz,100.0,8.333333333333332
openstack/nova,openstack/barbican-tempest-plugin,50.0,11.11111111111111
openstack/nova,openstack/ironic-tempest-plugin,0.0,0.0
openstack/nova,openstack/tripleo-docs,0.0,14.285714285714285
openstack/nova,openstack/whitebox-tempest-plugin,0.0,0.0
openstack/nova,openstack/ironic-inspector,0.0,16.666666666666664
openstack/nova,openstack/openstack-manuals,50.0,12.5
openstack/nova,openstack/python-neutronclient,100.0,9.523809523809524
openstack/nova,openstack/cyborg-tempest-plugin,100.0,0.0
openstack/nova,openstack/openstackdocstheme,100.0,27.27272727272727
openstack/nova,openstack/os-testr,100.0,50.0
openstack/nova,openstack/oslotest,100.0,8.333333333333332
openstack/nova,openstack/sphinx-feature-classification,0.0,40.0
openstack/nova,openstack/os-api-ref,100.0,10.0
openstack/nova,openstack/oslo.db,100.0,13.636363636363635
openstack/nova,openstack/oslo.policy,33.33333333333333,27.27272727272727
openstack/nova,openstack/patrole,100.0,10.0
openstack/nova,openstack/oslo.vmware,100.0,42.857142857142854
openstack/nova,openstack/python-ironicclient,33.33333333333333,22.727272727272727
openstack/nova,openstack/oslo.config,60.0,20.0
openstack/nova,openstack/js-openstack-lib,0.0,23.52941176470588
openstack/nova,openstack/networking-midonet,100.0,18.181818181818183
openstack/nova,openstack/oslo.context,100.0,21.428571428571427
openstack/nova,openstack/os-win,50.0,26.666666666666668
openstack/nova,openstack/oslo.utils,75.0,20.833333333333336
openstack/nova,openstack/oslo.versionedobjects,80.0,22.22222222222222
openstack/nova,openstack/instack-undercloud,100.0,15.384615384615385
openstack/nova,openstack/oslo.limit,100.0,0.0
openstack/nova,openstack/trove,25.0,23.076923076923077
openstack/nova,openstack/compute-hyperv,0.0,7.142857142857142
openstack/nova,openstack/rally,60.0,25.0
openstack/nova,openstack/fuel-library,100.0,8.333333333333332
openstack/nova,openstack/openstack-specs,100.0,12.0
openstack/nova,openstack/api-site,100.0,27.27272727272727
openstack/nova,openstack/nova-powervm,28.57142857142857,15.151515151515152
openstack/nova,openstack/kolla-kubernetes,100.0,0.0
openstack/nova,openstack/tripleo-incubator,50.0,0.0
openstack/nova,openstack/oslo-incubator,100.0,21.428571428571427
openstack/os-brick,openstack/cinder,69.56521739130434,28.46153846153846
openstack/os-brick,openstack/devstack,75.0,22.857142857142858
openstack/os-brick,openstack/openstack-zuul-jobs,33.33333333333333,6.25
openstack/os-brick,openstack/devstack-plugin-ceph,100.0,10.0
openstack/os-brick,openstack/glance,0.0,0.0
openstack/os-brick,openstack/cinder-tempest-plugin,100.0,28.57142857142857
openstack/os-brick,openstack/requirements,33.33333333333333,20.0
openstack/os-brick,openstack/oslo.privsep,100.0,17.647058823529413
openstack/os-brick,openstack/barbican-tempest-plugin,100.0,0.0
openstack/os-brick,openstack/cinderlib,66.66666666666666,21.052631578947366
openstack/os-brick,openstack/os-win,50.0,18.181818181818183
openstack/os-brick,openstack/python-brick-cinderclient-ext,100.0,21.428571428571427
openstack/cinder,openstack/manila,0.0,0.0
openstack/cinder,openstack/devstack,66.66666666666666,22.0
openstack/cinder,openstack/barbican,100.0,7.142857142857142
openstack/cinder,openstack/openstack-zuul-jobs,50.0,8.571428571428571
openstack/cinder,openstack/python-openstackclient,0.0,6.666666666666667
openstack/cinder,openstack/kolla,0.0,0.0
openstack/cinder,openstack/devstack-plugin-ceph,55.55555555555556,19.642857142857142
openstack/cinder,openstack/glance,50.0,20.588235294117645
openstack/cinder,openstack/rally-openstack,100.0,0.0
openstack/cinder,openstack/horizon,0.0,7.6923076923076925
openstack/cinder,openstack/puppet-cinder,42.857142857142854,16.666666666666664
openstack/cinder,openstack/cinder-tempest-plugin,75.0,14.285714285714285
openstack/cinder,openstack/requirements,43.333333333333336,12.637362637362637
openstack/cinder,openstack/project-config,70.0,21.91780821917808
openstack/cinder,openstack/oslo.log,100.0,5.88235294117647
openstack/cinder,openstack/castellan,50.0,4.545454545454546
openstack/cinder,openstack/murano,100.0,0.0
openstack/cinder,openstack/devstack-gate,50.0,11.11111111111111
openstack/cinder,openstack/openstack-ansible-os_cinder,0.0,13.333333333333334
openstack/cinder,openstack/oslo.service,100.0,0.0
openstack/cinder,openstack/oslo.messaging,100.0,8.108108108108109
openstack/cinder,openstack/devstack-plugin-nfs,66.66666666666666,7.59493670886076
openstack/cinder,openstack/ec2-api,0.0,2.7777777777777777
openstack/cinder,openstack/grenade,22.22222222222222,11.25
openstack/cinder,openstack/python-cinderclient,87.5,24.352331606217618
openstack/cinder,openstack/python-glanceclient,0.0,12.5
openstack/cinder,openstack/openstack-manuals,60.0,13.461538461538462
openstack/cinder,openstack/cinderlib,66.66666666666666,8.88888888888889
openstack/cinder,openstack/taskflow,100.0,12.5
openstack/cinder,openstack/puppet-openstack-integration,100.0,0.0
openstack/cinder,openstack/oslotest,100.0,0.0
openstack/cinder,openstack/sphinx-feature-classification,50.0,6.25
openstack/cinder,openstack/osprofiler,0.0,16.666666666666664
openstack/cinder,openstack/oslo.db,66.66666666666666,8.695652173913043
openstack/cinder,openstack/cinder-specs,100.0,18.75
openstack/cinder,openstack/patrole,50.0,13.513513513513514
openstack/cinder,openstack/oslo.config,100.0,20.588235294117645
openstack/cinder,openstack/os-win,100.0,4.0
openstack/cinder,openstack/rally,100.0,11.11111111111111
openstack/cinder,openstack/api-site,100.0,10.0
openstack/cinder,openstack/docs-specs,0.0,4.225352112676056
openstack/cinder,openstack/oslo-incubator,100.0,13.333333333333334
openstack/manila-tempest-plugin,openstack/manila,78.57142857142857,35.78947368421053
openstack/manila-tempest-plugin,openstack/devstack,33.33333333333333,0.0
openstack/manila-tempest-plugin,openstack/openstack-zuul-jobs,0.0,5.88235294117647
openstack/manila-tempest-plugin,openstack/devstack-plugin-ceph,33.33333333333333,15.789473684210526
openstack/manila-tempest-plugin,openstack/tripleo-quickstart,0.0,19.047619047619047
openstack/manila-tempest-plugin,openstack/project-config,100.0,20.0
openstack/manila-tempest-plugin,openstack/devstack-tools,100.0,0.0
openstack/manila,openstack/devstack,12.5,6.578947368421052
openstack/manila,openstack/tripleo-ci,0.0,25.0
openstack/manila,openstack/openstack-zuul-jobs,50.0,14.814814814814813
openstack/manila,openstack/devstack-plugin-ceph,66.66666666666666,11.320754716981133
openstack/manila,openstack/governance,0.0,0.0
openstack/manila,openstack/rally-openstack,100.0,22.22222222222222
openstack/manila,openstack/neutron-dynamic-routing,33.33333333333333,9.090909090909092
openstack/manila,openstack/python-manilaclient,62.96296296296296,38.94736842105263
openstack/manila,openstack/requirements,33.33333333333333,12.121212121212121
openstack/manila,openstack/releases,100.0,18.181818181818183
openstack/manila,openstack/project-config,87.5,16.94915254237288
openstack/manila,openstack/devstack-gate,60.0,14.285714285714285
openstack/manila,openstack/grenade,40.0,12.121212121212121
openstack/manila,openstack/manila-ui,50.0,25.806451612903224
openstack/manila,openstack/manila-image-elements,16.666666666666664,33.33333333333333
openstack/manila,openstack/osprofiler,0.0,8.333333333333332
openstack/manila,openstack/puppet-manila,100.0,5.88235294117647
openstack/manila,openstack/neutron-lbaas,0.0,16.0
openstack/manila,openstack/rally,100.0,21.428571428571427
openstack/manila,openstack/docs-specs,0.0,7.042253521126761
openstack/puppet-tripleo,openstack/tripleo-common,69.23076923076923,45.65217391304348
openstack/puppet-tripleo,openstack/tripleo-ci,76.19047619047619,38.15789473684211
openstack/puppet-tripleo,openstack/tripleo-quickstart-extras,66.66666666666666,34.48275862068966
openstack/puppet-tripleo,openstack/kolla,100.0,21.428571428571427
openstack/puppet-tripleo,openstack/python-tripleoclient,100.0,16.666666666666664
openstack/puppet-tripleo,openstack/tripleo-quickstart,100.0,53.84615384615385
openstack/puppet-tripleo,openstack/glance,100.0,10.0
openstack/puppet-tripleo,openstack/puppet-ovn,100.0,69.23076923076923
openstack/puppet-tripleo,openstack/puppet-nova,66.66666666666666,45.45454545454545
openstack/puppet-tripleo,openstack/puppet-cinder,78.57142857142857,57.692307692307686
openstack/puppet-tripleo,openstack/openstack-tempest-skiplist,0.0,8.333333333333332
openstack/puppet-tripleo,openstack/releases,60.0,37.5
openstack/puppet-tripleo,openstack/project-config,100.0,42.857142857142854
openstack/puppet-tripleo,openstack/puppet-pacemaker,66.66666666666666,59.45945945945946
openstack/puppet-tripleo,openstack/puppet-openstack_spec_helper,33.33333333333333,55.55555555555556
openstack/puppet-tripleo,openstack/diskimage-builder,50.0,27.27272727272727
openstack/puppet-tripleo,openstack/tripleo-image-elements,100.0,100.0
openstack/puppet-tripleo,openstack/devstack-gate,0.0,5.555555555555555
openstack/puppet-tripleo,openstack/puppet-openstacklib,50.0,29.411764705882355
openstack/puppet-tripleo,openstack/oslo.messaging,100.0,18.181818181818183
openstack/puppet-tripleo,openstack/tripleo-puppet-elements,66.66666666666666,59.375
openstack/puppet-tripleo,openstack/puppet-ironic,33.33333333333333,30.0
openstack/puppet-tripleo,openstack/tooz,0.0,14.285714285714285
openstack/puppet-tripleo,openstack/puppet-neutron,86.66666666666667,50.0
openstack/puppet-tripleo,openstack/puppet-horizon,50.0,21.428571428571427
openstack/puppet-tripleo,openstack/puppet-designate,100.0,23.076923076923077
openstack/puppet-tripleo,openstack/puppet-octavia,66.66666666666666,48.0
openstack/puppet-tripleo,openstack/puppet-openstack-integration,55.55555555555556,25.0
openstack/puppet-tripleo,openstack/puppet-swift,60.0,44.44444444444444
openstack/puppet-tripleo,openstack/puppet-oslo,100.0,18.181818181818183
openstack/puppet-tripleo,openstack/puppet-keystone,57.14285714285714,34.375
openstack/puppet-tripleo,openstack/puppet-barbican,100.0,0.0
openstack/puppet-tripleo,openstack/puppet-aodh,66.66666666666666,20.0
openstack/puppet-tripleo,openstack/puppet-placement,100.0,60.0
openstack/puppet-tripleo,openstack/puppet-glance,66.66666666666666,47.05882352941176
openstack/puppet-tripleo,openstack/puppet-ceph,100.0,42.10526315789473
openstack/puppet-tripleo,openstack/heat-agents,100.0,33.33333333333333
openstack/puppet-tripleo,openstack/puppet-manila,85.71428571428571,55.00000000000001
openstack/puppet-tripleo,openstack/puppet-gnocchi,100.0,50.0
openstack/puppet-tripleo,openstack/puppet-mistral,100.0,58.333333333333336
openstack/puppet-tripleo,openstack/puppet-tacker,100.0,50.0
openstack/puppet-tripleo,openstack/paunch,50.0,71.42857142857143
openstack/puppet-tripleo,openstack/instack-undercloud,66.66666666666666,42.10526315789473
openstack/puppet-tripleo,openstack/puppet-panko,100.0,71.42857142857143
openstack/puppet-tripleo,openstack/puppet-qdr,100.0,36.36363636363637
openstack/puppet-tripleo,openstack/tripleo-ui,100.0,41.66666666666667
openstack/puppet-tripleo,openstack/os-cloud-config,100.0,75.0
openstack/tripleo-common,openstack/tripleo-upgrade,60.0,38.46153846153847
openstack/tripleo-common,openstack/tripleo-ci,66.66666666666666,40.35087719298245
openstack/tripleo-common,openstack/openstack-zuul-jobs,100.0,15.384615384615385
openstack/tripleo-common,openstack/tripleo-quickstart-extras,52.17391304347826,46.34146341463415
openstack/tripleo-common,openstack/kolla,76.19047619047619,24.509803921568626
openstack/tripleo-common,openstack/python-tripleoclient,83.05084745762711,54.90196078431373
openstack/tripleo-common,openstack/tripleo-quickstart,43.75,45.07042253521127
openstack/tripleo-common,openstack/puppet-nova,100.0,18.75
openstack/tripleo-common,openstack/requirements,50.0,32.55813953488372
openstack/tripleo-common,openstack/tripleo-validations,81.81818181818183,56.41025641025641
openstack/tripleo-common,openstack/project-config,100.0,30.434782608695656
openstack/tripleo-common,openstack/mistral,50.0,14.893617021276595
openstack/tripleo-common,openstack/diskimage-builder,80.0,24.137931034482758
openstack/tripleo-common,openstack/tripleo-image-elements,87.5,53.191489361702125
openstack/tripleo-common,openstack/ironic-python-agent-builder,50.0,14.285714285714285
openstack/tripleo-common,openstack/devstack-gate,100.0,20.0
openstack/tripleo-common,openstack/metalsmith,100.0,33.33333333333333
openstack/tripleo-common,openstack/heat,25.0,13.043478260869565
openstack/tripleo-common,openstack/tripleo-puppet-elements,83.33333333333334,51.61290322580645
openstack/tripleo-common,openstack/tripleo-docs,77.77777777777779,37.142857142857146
openstack/tripleo-common,openstack/puppet-heat,0.0,50.0
openstack/tripleo-common,openstack/puppet-glance,100.0,25.0
openstack/tripleo-common,openstack/ansible-role-tripleo-modify-image,60.0,22.22222222222222
openstack/tripleo-common,openstack/heat-agents,100.0,33.33333333333333
openstack/tripleo-common,openstack/tripleo-specs,100.0,25.0
openstack/tripleo-common,openstack/python-ironicclient,0.0,23.076923076923077
openstack/tripleo-common,openstack/paunch,100.0,40.0
openstack/tripleo-common,openstack/oslo.utils,100.0,16.666666666666664
openstack/tripleo-common,openstack/instack-undercloud,78.94736842105263,48.214285714285715
openstack/tripleo-common,openstack/python-heatclient,100.0,20.0
openstack/tripleo-common,openstack/heat-templates,100.0,41.66666666666667
openstack/tripleo-common,openstack/mistral-extra,100.0,62.5
openstack/tripleo-common,openstack/tripleo-ui,60.0,22.857142857142858
openstack/tripleo-common,openstack/os-cloud-config,100.0,100.0
openstack/openstack-helm-infra,openstack/openstack-helm,68.08510638297872,39.869281045751634
openstack/openstack-helm-infra,openstack/openstack-zuul-jobs,100.0,0.0
openstack/openstack-helm-infra,openstack/openstack-helm-images,57.14285714285714,50.0
openstack/openstack-helm-infra,openstack/openstack-helm-addons,75.0,56.25
openstack/openstack-helm,openstack/openstack-helm-images,25.0,38.46153846153847
openstack/openstack-helm,openstack/keystone,100.0,33.33333333333333
