Source,Target,Source_repo,Target_repo,when_identified,is_cross,is_cross_service,is_source_bot,is_target_bot,Source_service,Target_service,same_dev,worked_revisions
174383,174534,openstack/requirements,openstack/python-keystoneclient,0.0,True,True,0,0,requirements,keystone,True,1
174383,174535,openstack/requirements,openstack/keystoneauth-saml2,0.0,True,True,0,0,requirements,keystone,True,1
174383,174536,openstack/requirements,openstack/python-keystoneclient-kerberos,0.0,True,True,0,0,requirements,keystone,True,1
174383,174538,openstack/requirements,openstack/python-magnumclient,0.0,True,True,0,0,requirements,magnum,True,1
174383,174539,openstack/requirements,openstack/python-manilaclient,0.0,True,True,0,0,requirements,manila,True,1
174383,174540,openstack/requirements,openstack/python-neutronclient,0.0,True,True,0,0,requirements,neutron,True,1
174383,174541,openstack/requirements,openstack/python-novaclient,0.0,True,True,0,0,requirements,nova,True,1
174383,174542,openstack/requirements,openstack/python-openstackclient,0.0,True,True,0,0,requirements,openstacksdk,True,1
174383,174543,openstack/requirements,openstack/python-saharaclient,0.0,True,True,0,0,requirements,sahara,True,1
174383,174545,openstack/requirements,openstack/python-troveclient,0.0,True,True,0,0,requirements,trove,True,1
174383,174547,openstack/requirements,openstack/stevedore,0.0,True,True,0,0,requirements,oslo,True,1
174383,174548,openstack/requirements,openstack/taskflow,0.0,True,True,0,0,requirements,oslo,True,1
174383,174549,openstack/requirements,openstack/tooz,0.0,True,True,0,0,requirements,oslo,True,1
174417,173791,openstack/devstack,openstack/grenade,26.66,True,False,0,0,qualityassurance,qualityassurance,True,12
174567,174480,openstack/grenade,openstack/nova,1.43,True,True,0,0,qualityassurance,nova,True,15
174588,175179,openstack/neutron,openstack/networking-odl,111.61,True,False,0,0,neutron,neutron,False,5
174791,174814,openstack/mistral,openstack/python-mistralclient,0.36,True,False,0,0,mistral,mistral,True,3
174954,174994,openstack/tripleo-puppet-elements,openstack/tripleo-heat-templates,73.38,True,False,0,0,tripleo,tripleo,True,4
175000,186532,openstack/governance,openstack/project-config,358.86,True,False,0,0,technicalcommittee,,True,27
175391,174567,openstack/devstack-gate,openstack/grenade,90.17,True,False,0,0,,qualityassurance,False,8
175620,175063,openstack/governance,openstack/project-config,74.53,True,False,0,0,technicalcommittee,,True,8
175750,175399,openstack/neutron,openstack/neutron,18.16,False,False,0,0,neutron,neutron,False,24
175760,175846,openstack/heat-specs,openstack/project-config,0.0,True,False,0,0,heat,,True,1
175935,175391,openstack/grenade,openstack/devstack-gate,26.21,True,False,0,0,qualityassurance,,True,10
176041,171354,openstack/devstack,openstack/neutron,335.57,True,True,0,0,qualityassurance,neutron,True,4
176113,176012,openstack/requirements,openstack/devstack,5.08,True,True,0,0,requirements,qualityassurance,True,2
176113,176120,openstack/requirements,openstack/requirements,11.98,False,False,0,0,requirements,requirements,True,2
176151,176391,openstack/oslo-incubator,openstack/keystone,0.08,True,False,0,0,,keystone,True,2
176151,176392,openstack/oslo-incubator,openstack/keystone,0.0,True,False,0,0,,keystone,True,1
176243,176113,openstack/requirements,openstack/requirements,11.53,False,False,0,0,requirements,requirements,True,3
176334,176338,openstack/project-config,openstack/governance,0.0,True,False,0,0,,technicalcommittee,True,1
176391,175391,openstack/keystone,openstack/devstack-gate,51.32,True,False,0,0,keystone,,False,10
176392,175391,openstack/keystone,openstack/devstack-gate,51.43,True,False,0,0,keystone,,False,10
176767,182339,openstack/heat,openstack/project-config,0.03,True,False,0,0,heat,,True,2
176782,166778,openstack/devstack,openstack/devstack,748.01,False,False,0,0,qualityassurance,qualityassurance,True,4
176782,222713,openstack/devstack,openstack/devstack,0.0,False,False,0,0,qualityassurance,qualityassurance,False,1
176892,182365,openstack/nova,openstack/tempest,6415.14,True,True,0,0,nova,tempest,False,27
176932,176723,openstack/devstack,openstack/grenade,5.61,True,False,0,0,qualityassurance,qualityassurance,True,7
176965,177002,openstack/project-config,openstack/diskimage-builder,9259.17,True,False,0,0,,,True,14
177175,164392,openstack/tripleo-puppet-elements,openstack/tripleo-heat-templates,991.83,True,False,0,0,tripleo,tripleo,False,11
177176,177175,openstack/tripleo-ci,openstack/tripleo-puppet-elements,0.14,True,False,0,0,tripleo,tripleo,True,2
177177,177722,openstack/tripleo-image-elements,openstack/tripleo-ci,22.99,True,False,0,0,tripleo,tripleo,True,3
177177,177728,openstack/tripleo-image-elements,openstack/tripleo-incubator,23.47,True,False,0,0,tripleo,tripleo,True,4
177203,177722,openstack/diskimage-builder,openstack/tripleo-ci,22.99,True,False,0,0,,tripleo,True,3
177203,177728,openstack/diskimage-builder,openstack/tripleo-incubator,23.47,True,False,0,0,,tripleo,True,4
177722,177735,openstack/tripleo-ci,openstack/tripleo-heat-templates,500.19,True,False,0,0,tripleo,tripleo,True,5
177792,185093,openstack/python-zaqarclient,openstack/heat,288.17,True,True,0,0,zaqar,heat,True,4
177830,178147,openstack/mistral,openstack/python-mistralclient,0.0,True,False,0,0,mistral,mistral,True,1
177891,177893,openstack/requirements,openstack/networking-ovn,358.35,True,True,0,0,requirements,neutron,True,3
178068,182022,openstack/governance,openstack/project-config,3.16,True,False,0,0,technicalcommittee,,False,2
178076,178093,openstack/project-config,openstack/zaqar,46.89,True,False,0,0,,zaqar,True,2
178076,178098,openstack/project-config,openstack/zaqar,46.29,True,False,0,0,,zaqar,True,2
178076,178099,openstack/project-config,openstack/zaqar,46.29,True,False,0,0,,zaqar,True,2
178076,178100,openstack/project-config,openstack/zaqar,699.26,True,False,0,0,,zaqar,True,13
178108,178110,openstack/tripleo-image-elements,openstack/tripleo-heat-templates,0.0,True,False,0,0,tripleo,tripleo,True,1
178122,178574,openstack/mistral,openstack/python-mistralclient,3.92,True,False,0,0,mistral,mistral,False,2
178122,178954,openstack/mistral,openstack/python-mistralclient,0.0,True,False,0,0,mistral,mistral,False,1
178370,178375,openstack/murano,openstack/murano-dashboard,0.0,True,False,0,0,murano,murano,True,1
178442,160856,openstack/nova,openstack/devstack,1350.36,True,True,0,0,nova,qualityassurance,True,7
178472,178036,openstack/project-config,openstack/heat,21.84,True,False,0,0,,heat,True,7
178546,178561,openstack/tempest-lib,openstack/tempest,5536.26,True,False,0,0,tempest,tempest,True,20
178633,178574,openstack/mistral,openstack/python-mistralclient,2.46,True,False,0,0,mistral,mistral,False,2
178633,178954,openstack/mistral,openstack/python-mistralclient,0.0,True,False,0,0,mistral,mistral,True,1
178643,178147,openstack/mistral,openstack/python-mistralclient,24.28,True,False,0,0,mistral,mistral,False,1
178881,178886,openstack/os-client-config,openstack/shade,115.77,True,False,0,0,openstacksdk,openstacksdk,True,7
179039,179073,openstack/mistral,openstack/python-mistralclient,0.0,True,False,0,0,mistral,mistral,True,1
179039,179144,openstack/mistral,openstack/python-mistralclient,0.0,True,False,0,0,mistral,mistral,False,1
179077,179394,openstack/tripleo-image-elements,openstack/tripleo-heat-templates,1.75,True,False,0,0,tripleo,tripleo,True,2
179125,179073,openstack/mistral,openstack/python-mistralclient,1.71,True,False,0,0,mistral,mistral,False,1
179125,179144,openstack/mistral,openstack/python-mistralclient,0.0,True,False,0,0,mistral,mistral,True,1
179230,181994,openstack/nova-specs,openstack/project-config,2.9,True,False,0,0,nova,,False,2
179295,179408,openstack/python-openstackclient,openstack/python-openstackclient,0.72,False,False,0,0,openstacksdk,openstacksdk,False,2
179318,179260,openstack/horizon,openstack/requirements,3.69,True,True,0,0,horizon,requirements,True,2
179345,179353,openstack/api-site,openstack/openstack-manuals,4.35,True,False,0,0,,,True,4
179350,179353,openstack/ha-guide,openstack/openstack-manuals,4.35,True,False,0,0,,,True,4
179397,181865,openstack/python-barbicanclient,openstack/heat,26.17,True,True,0,0,barbican,heat,True,4
179515,179209,openstack/diskimage-builder,openstack/project-config,26.13,True,False,0,0,,,True,2
179663,179661,openstack/devstack,openstack/project-config,0.02,True,False,0,0,qualityassurance,,True,8
179672,179316,openstack/nova,openstack/devstack,69.83,True,True,0,0,nova,qualityassurance,True,12
179679,170518,openstack/puppet-nova,openstack/tripleo-heat-templates,731.62,True,True,0,0,puppetopenstack,tripleo,False,5
179681,170518,openstack/puppet-nova,openstack/tripleo-heat-templates,731.62,True,True,0,0,puppetopenstack,tripleo,False,5
179790,179803,openstack/manila,openstack/python-manilaclient,3010.47,True,False,0,0,manila,manila,True,14
179967,179972,openstack/requirements,openstack/taskflow,173.98,True,True,0,0,requirements,oslo,True,4
179983,179982,openstack/project-config,openstack/devstack-gate,0.01,True,False,0,0,,,True,4
180359,180341,openstack/devstack,openstack/devstack,1.84,False,False,0,0,qualityassurance,qualityassurance,False,3
180407,181299,openstack/puppet-openstacklib,openstack/puppet-keystone,789.86,True,False,0,0,puppetopenstack,puppetopenstack,True,27
180833,181522,openstack/tripleo-heat-templates,openstack/tripleo-ci,64.96,True,False,0,0,tripleo,tripleo,True,3
180943,180946,openstack/fuel-main,openstack/fuel-web,0.0,True,False,0,0,,,True,1
180992,180695,openstack/devstack,openstack/nova,18.04,True,True,0,0,qualityassurance,nova,True,50
181051,181056,openstack/fuel-web,openstack/fuel-library,19.31,True,False,0,0,,,True,4
181114,177060,openstack/tripleo-incubator,openstack/tripleo-ci,328.33,True,False,0,0,tripleo,tripleo,True,4
181134,182571,openstack/fuel-library,openstack/fuel-web,0.0,True,False,0,0,,,False,1
181211,181230,openstack/project-config,openstack/devstack-gate,0.0,True,False,0,0,,,True,1
181354,181357,openstack/os-cloud-config,openstack/tripleo-incubator,96.58,True,False,0,0,tripleo,tripleo,True,4
181357,182695,openstack/tripleo-incubator,openstack/tripleo-ci,0.0,True,False,0,0,tripleo,tripleo,False,1
181393,196918,openstack/openstack-specs,openstack/api-sig,4727.31,True,False,0,0,,,False,8
181397,182571,openstack/fuel-library,openstack/fuel-web,0.0,True,False,0,0,,,False,1
181745,181747,openstack/tempest,openstack/project-config,0.51,True,False,0,0,tempest,,True,2
181774,181777,openstack/project-config,openstack/requirements,0.0,True,False,0,0,,requirements,True,1
181774,198145,openstack/project-config,openstack/requirements,242.99,True,False,0,0,,requirements,True,5
181774,198146,openstack/project-config,openstack/requirements,598.62,True,False,0,0,,requirements,True,4
182045,185446,openstack/project-config,openstack/governance,20.27,True,False,0,0,,technicalcommittee,True,2
182061,182072,openstack/requirements,openstack/os-client-config,17.59,True,True,0,0,requirements,openstacksdk,True,5
182193,182229,openstack/dragonflow,openstack/dragonflow,1.58,False,False,0,0,,,False,2
182279,182230,openstack/murano,openstack/murano-agent,2.27,True,False,0,0,murano,murano,False,2
182279,182231,openstack/murano,openstack/murano-dashboard,2.25,True,False,0,0,murano,murano,False,3
182296,176503,openstack/devstack,openstack/gnocchi,471.98,True,True,0,0,qualityassurance,telemetry,True,7
182311,182337,openstack/magnum,openstack/project-config,0.64,True,False,0,0,magnum,,True,2
182444,182773,openstack/openstack-manuals,openstack/openstack-doc-tools,1.01,True,False,0,0,,oslo,True,2
182553,177765,openstack/tripleo-ci,openstack/tripleo-heat-templates,377.49,True,False,0,0,tripleo,tripleo,True,15
182600,182743,openstack/fuel-web,openstack/fuel-astute,46.91,True,False,0,0,,,True,3
182606,185352,openstack/python-manilaclient,openstack/manila-ui,1677.16,True,False,0,0,manila,manila,True,9
182670,168115,openstack/neutron-vpnaas,openstack/neutron-vpnaas,1146.33,False,False,0,0,neutron,neutron,True,38
182743,183064,openstack/fuel-astute,openstack/fuel-web,95.71,True,False,0,0,,,True,17
182780,182779,openstack/training-guides,openstack/project-config,0.01,True,False,0,0,,,True,2
182835,182998,openstack/magnum,openstack/project-config,5.16,True,False,0,0,magnum,,True,4
182848,182998,openstack/python-magnumclient,openstack/project-config,5.16,True,False,0,0,magnum,,True,4
182912,185482,openstack/python-keystoneclient,openstack/project-config,108.41,True,False,0,0,keystone,,True,4
183006,182997,openstack/fuel-library,openstack/fuel-web,0.86,True,False,0,0,,,True,4
183072,183447,openstack/mistral,openstack/python-mistralclient,0.81,True,False,0,0,mistral,mistral,False,3
183080,183106,openstack/devstack,openstack/python-novaclient,10.25,True,True,0,0,qualityassurance,nova,True,3
183097,183472,openstack/tripleo-heat-templates,openstack/tripleo-ci,0.0,True,False,0,0,tripleo,tripleo,False,1
183110,255584,openstack/glance_store,openstack/glance,1864.17,True,False,0,0,glance,glance,True,15
183137,214726,openstack/glance,openstack/glance,526.31,False,False,0,0,glance,glance,False,12
183339,177578,openstack/python-ironicclient,openstack/python-ironicclient,450.96,False,False,0,0,ironic,ironic,False,10
183339,183039,openstack/python-ironicclient,openstack/python-ironicclient,9.15,False,False,0,0,ironic,ironic,False,3
183387,183386,openstack/oslotest,openstack/requirements,0.01,True,True,0,0,oslo,requirements,True,2
183447,192621,openstack/python-mistralclient,openstack/python-mistralclient,0.0,False,False,0,0,mistral,mistral,False,2
183472,184751,openstack/tripleo-ci,openstack/tripleo-heat-templates,25.38,True,False,0,0,tripleo,tripleo,True,3
183569,183103,openstack/tripleo-ci,openstack/tripleo-heat-templates,23.22,True,False,0,0,tripleo,tripleo,False,14
183700,185909,openstack/tempest,openstack/devstack,170.9,True,True,0,0,tempest,qualityassurance,False,5
183756,188004,openstack/requirements,openstack/requirements,25.4,False,False,0,0,requirements,requirements,False,2
183791,179648,openstack/governance,openstack/project-config,311.63,True,False,0,0,technicalcommittee,,True,6
183999,184068,openstack/tempest-lib,openstack/designate,1227.34,True,True,0,0,tempest,designate,True,6
184086,185849,openstack/nova,openstack/python-novaclient,1738.25,True,False,0,0,nova,nova,False,7
184228,184229,openstack/murano,openstack/murano-dashboard,164.81,True,False,0,0,murano,murano,True,4
184392,193136,openstack/oslo.db,openstack/project-config,0.0,True,False,0,0,oslo,,False,1
184719,184789,openstack/api-site,openstack/openstack-manuals,138.42,True,False,0,0,,,True,2
184788,184778,openstack/devstack-gate,openstack/manila,0.49,True,False,0,0,,manila,True,8
184874,183137,openstack/requirements,openstack/glance,171.88,True,True,0,0,requirements,glance,False,18
184947,185105,openstack/openstackdocstheme,openstack/openstack-manuals,3.26,True,False,0,0,oslo,,True,5
185134,186356,openstack/project-config,openstack/governance,0.0,True,False,0,0,,technicalcommittee,False,1
185324,185327,openstack/project-config,openstack/governance,0.0,True,False,0,0,,technicalcommittee,True,1
185361,185363,openstack/nova,openstack/project-config,0.0,True,False,0,0,nova,,True,1
185524,179820,openstack/tripleo-ci,openstack/tripleo-heat-templates,520.51,True,False,0,0,tripleo,tripleo,False,6
185572,187293,openstack/neutron,openstack/neutron-lbaas,0.0,True,False,0,0,neutron,,True,1
185597,188415,openstack/tripleo-puppet-elements,openstack/tripleo-heat-templates,645.54,True,False,0,0,tripleo,tripleo,True,4
185618,185600,openstack/murano-deployment,openstack/murano-dashboard,0.29,True,False,0,0,murano,murano,True,3
185633,185572,openstack/neutron,openstack/neutron,2.22,False,False,0,0,neutron,neutron,True,8
185648,185618,openstack/murano,openstack/murano-deployment,1.47,True,False,0,0,murano,murano,False,3
185746,185747,openstack/project-config,openstack/governance,1.05,True,False,0,0,,technicalcommittee,True,2
