Path,length,all_abandoned,is_cross,lag,is_cross_service,Path_merged,length_merged
"[702470, 712919]",2,False,Same,1411.42,Same,"[712919, 702470]",2
"[605700, 606949]",2,False,Same,96.16,Same,"[606949, 605700]",2
"[437904, 436964, 438343]",3,False,Same,111.69,Same,"[438343, 437904, 436964]",3
"[342724, 342725]",2,False,Cross,0.01,Same,"[342725, 342724]",2
"[607536, 565695]",2,False,Same,3696.67,Same,"[607536, 565695]",2
"[353569, 380166]",2,False,Same,1219.74,Same,"[380166, 353569]",2
"[501416, 502077]",2,False,Same,42.25,Same,"[502077, 501416]",2
"[606057, 607869, 607870]",3,False,Same,140.69,Same,"[607870, 607869, 606057]",3
"[724721, 737780]",2,False,Same,1315.7,Same,"[737780, 724721]",2
"[704834, 703503, 704757, 704351]",4,False,Same,204.42,Same,"[703503, 704351, 704757]",3
"[229064, 229524]",2,False,Same,23.31,Same,"[229524, 229064]",2
"[688937, 688398]",2,False,Same,49.16,Same,"[688398, 688937]",2
"[454874, 454875, 454876, 453114]",4,False,Same,81.34,Same,"[454876, 454875, 454874, 453114]",4
"[237464, 261014]",2,False,Same,1542.14,Same,"[261014, 237464]",2
"[407568, 408486]",2,False,Same,41.23,Same,"[408486, 407568]",2
"[789736, 788970, 790261, 789751, 789754]",5,False,Same,171.2,Same,"[790261, 789751, 789754, 789736, 788970]",5
"[579600, 575571]",2,False,Same,423.61,Same,"[579600, 575571]",2
"[653288, 653290, 585956]",3,False,Same,6360.04,Same,"[653290, 653288, 585956]",3
"[317924, 322719]",2,False,Same,287.59,Same,"[322719, 317924]",2
"[499444, 499445, 499350]",3,False,Same,6.46,Same,"[499444, 499445, 499350]",3
"[419353, 434085, 434087]",3,False,Same,812.4,Same,"[434085, 419353]",2
"[183347, 172207]",2,False,Same,841.95,Same,"[183347, 172207]",2
"[106105, 106097]",2,False,Same,0.43,Same,"[106105, 106097]",2
"[51048, 50088]",2,False,Same,78.25,Same,"[51048, 50088]",2
"[42299, 44820]",2,False,Same,432.71,Same,"[44820, 42299]",2
"[849213, 838606]",2,False,Same,1936.74,Same,"[849213, 838606]",2
"[607544, 603488, 604295, 589567]",4,False,Same,1362.11,Same,"[607544, 604295, 603488, 589567]",4
"[611428, 599421, 611430, 611429]",4,False,Same,1060.85,Same,"[611430, 611429, 611428, 599421]",4
"[549183, 549039]",2,False,Same,14.6,Same,"[549183, 549039]",2
"[700107, 699687]",2,False,Same,39.37,Same,"[700107, 699687]",2
"[555148, 555390]",2,False,Same,12.57,Same,"[555390, 555148]",2
"[842936, 842145, 842935]",3,False,Same,138.53,Same,"[842936, 842935, 842145]",3
"[585987, 571175]",2,False,Same,1364.48,Same,"[585987, 571175]",2
"[638753, 638250, 638748, 638749]",4,False,Same,47.05,Same,"[638753, 638749, 638748, 638250]",4
"[436534, 432422]",2,False,Same,261.48,Same,"[436534, 432422]",2
"[754695, 758730, 758732, 758733, 758734, 758735, 758736]",7,False,Same,501.19,Same,"[758733, 758732, 758730, 754695]",4
"[300048, 280160]",2,False,Same,1084.68,Same,"[300048, 280160]",2
"[151490, 121599]",2,False,Same,3273.4,Same,"[151490, 121599]",2
"[330945, 355770]",2,False,Same,1439.62,Same,"[355770, 330945]",2
"[386576, 386314]",2,False,Same,9.88,Same,"[386314, 386576]",2
"[309689, 322020, 322021]",3,False,Same,811.79,Same,"[322021, 322020, 309689]",3
"[444653, 99598]",2,False,Same,24101.88,Same,"[444653, 99598]",2
"[170835, 175291]",2,False,Same,331.27,Same,"[175291, 170835]",2
"[807536, 807387]",2,False,Same,3.79,Same,"[807387, 807536]",2
"[625288, 578161, 576923, 578167]",4,False,Same,144.98,Same,"[578167, 578161, 576923]",3
"[238116, 229742]",2,False,Same,488.09,Same,"[238116, 229742]",2
"[1036, 1271]",2,False,Same,242.75,Same,"[1271, 1036]",2
"[514709, 514166]",2,False,Same,31.77,Same,"[514709, 514166]",2
"[288116, 288134]",2,False,Same,0.83,Same,"[288134, 288116]",2
"[839808, 839895, 839894, 839896]",4,False,Same,16.04,Same,"[839895, 839808, 839894, 839896]",4
"[319827, 319837]",2,False,Same,0.21,Same,"[319837, 319827]",2
"[739593, 745116, 739017]",3,False,Same,840.56,Same,"[745116, 739593, 739017]",3
"[550568, 582419]",2,False,Same,3052.88,Same,"[582419, 550568]",2
"[57594, 57660]",2,False,Same,8.99,Same,"[57660, 57594]",2
"[503779, 504550]",2,False,Same,56.06,Same,"[504550, 503779]",2
"[70689, 95491]",2,False,Same,2688.13,Same,"[95491, 70689]",2
"[641997, 672639]",2,False,Same,3330.68,Same,"[672639, 641997]",2
"[750961, 752380]",2,False,Same,164.19,Same,"[752380, 750961]",2
"[245241, 255058]",2,False,Same,610.4,Same,"[255058, 245241]",2
"[247825, 245987, 249239]",3,False,Same,185.32,Same,"[249239, 247825, 245987]",3
"[420569, 404233]",2,False,Same,1146.19,Same,"[420569, 404233]",2
"[231115, 229182]",2,False,Same,138.43,Same,"[231115, 229182]",2
"[344940, 343247]",2,False,Same,88.14,Same,"[344940, 343247]",2
"[769113, 770754, 794058, 772799]",4,False,Same,3565.23,Same,"[794058, 772799, 770754, 769113]",4
"[196699, 203871, 200179]",3,False,Same,512.67,Same,"[203871, 200179, 196699]",3
"[379002, 379403]",2,False,Same,14.75,Same,"[379403, 379002]",2
"[354702, 355951]",2,False,Same,97.27,Same,"[355951, 354702]",2
"[620688, 621235]",2,False,Same,44.68,Same,"[621235, 620688]",2
"[314386, 316603]",2,False,Same,150.38,Same,"[316603, 314386]",2
"[669792, 669214]",2,False,Same,108.0,Same,"[669214, 669792]",2
"[618105, 616221]",2,False,Same,185.55,Same,"[618105, 616221]",2
"[371776, 331623]",2,False,Same,2120.18,Same,"[371776, 331623]",2
"[594184, 594185, 594178, 594050]",4,False,Same,6.78,Same,"[594184, 594185, 594178, 594050]",4
"[373360, 374750, 373351]",3,False,Same,46.25,Same,"[374750, 373360, 373351]",3
"[678504, 681763]",2,False,Cross,412.78,Cross,"[681763, 678504]",2
"[237836, 234989]",2,False,Same,147.72,Same,"[237836, 234989]",2
"[591978, 604843, 598572]",3,False,Same,384.23,Same,"[598572, 591978]",2
"[11257, 11226]",2,False,Same,22.69,Same,"[11257, 11226]",2
"[283146, 285989]",2,False,Same,163.55,Same,"[285989, 283146]",2
"[125210, 87998]",2,False,Same,4014.27,Same,"[125210, 87998]",2
"[706356, 701455]",2,False,Same,718.12,Same,"[706356, 701455]",2
"[714458, 590586, 600029]",3,False,Same,14198.03,Same,"[714458, 600029, 590586]",3
"[441264, 444938, 444939]",3,False,Same,237.11,Same,"[444938, 444939, 441264]",3
"[810472, 810473, 850826, 806949]",4,False,Same,7835.57,Same,"[850826, 806949, 810473, 810472]",4
"[230777, 231294]",2,False,Same,47.45,Same,"[231294, 230777]",2
"[592281, 600351]",2,False,Same,504.34,Same,"[600351, 592281]",2
"[475883, 475884, 475867]",3,False,Same,0.94,Same,"[475884, 475883, 475867]",3
"[319698, 321010]",2,False,Same,63.85,Same,"[321010, 319698]",2
"[744752, 731466]",2,False,Same,1640.1,Same,"[744752, 731466]",2
"[602937, 603926]",2,False,Same,93.08,Same,"[603926, 602937]",2
"[467441, 464548, 467028]",3,False,Same,210.69,Same,"[467441, 467028, 464548]",3
"[742560, 742237, 742559]",3,False,Same,31.79,Same,"[742560, 742559, 742237]",3
"[167752, 170454, 54599]",3,False,Cross,12474.09,Cross,"[170454, 167752, 54599]",3
"[386542, 387647]",2,False,Same,80.29,Same,"[387647, 386542]",2
"[516763, 517181]",2,False,Same,36.31,Same,"[517181, 516763]",2
"[130946, 122869]",2,False,Same,856.37,Same,"[130946, 122869]",2
"[672721, 655249]",2,False,Same,2223.98,Same,"[672721, 655249]",2
"[724370, 724357]",2,False,Same,0.87,Same,"[724370, 724357]",2
"[770361, 770363, 770190]",3,False,Same,0.09,Same,"[770361, 770363, 770190]",3
"[348228, 354655]",2,False,Same,360.55,Same,"[354655, 348228]",2
"[571073, 553631]",2,False,Same,1804.0,Same,"[571073, 553631]",2
"[514609, 514580]",2,False,Same,1.78,Same,"[514609, 514580]",2
"[196362, 196364]",2,False,Same,0.4,Same,"[196364, 196362]",2
"[562233, 562685, 562686]",3,False,Same,28.6,Same,"[562685, 562686, 562233]",3
"[10710, 10215]",2,False,Same,215.91,Same,"[10710, 10215]",2
"[698432, 698433, 698431, 697296]",4,False,Same,162.85,Same,"[698431, 698433, 698432, 697296]",4
"[465082, 455238]",2,False,Same,867.77,Same,"[465082, 455238]",2
"[784847, 784848, 778132, 785916, 785855]",5,False,Same,994.95,Same,"[785855, 784848, 785916, 784847, 778132]",5
"[261033, 261287]",2,False,Same,20.51,Same,"[261287, 261033]",2
"[5850, 6026]",2,False,Same,92.23,Same,"[6026, 5850]",2
"[565345, 555223]",2,False,Same,947.6,Same,"[565345, 555223]",2
"[57387, 57253]",2,False,Same,16.04,Same,"[57387, 57253]",2
"[318986, 319006]",2,False,Same,1.14,Same,"[319006, 318986]",2
"[394572, 396318]",2,False,Same,70.55,Same,"[394572, 396318]",2
"[566866, 565894]",2,False,Same,135.43,Same,"[565894, 566866]",2
"[832211, 826325]",2,False,Same,976.99,Same,"[832211, 826325]",2
"[333214, 332726]",2,False,Same,23.44,Same,"[333214, 332726]",2
"[109812, 109813]",2,False,Same,0.02,Same,"[109813, 109812]",2
"[765280, 820617, 739870]",3,False,Same,12420.48,Same,"[820617, 765280, 739870]",3
"[789285, 794183]",2,False,Same,721.62,Same,"[794183, 789285]",2
"[338121, 341799]",2,False,Same,179.7,Same,"[341799, 338121]",2
"[289979, 269534]",2,False,Same,1181.28,Same,"[289979, 269534]",2
"[461100, 435855]",2,False,Same,1618.95,Same,"[461100, 435855]",2
"[696523, 686206, 696527]",3,False,Same,1363.66,Same,"[696527, 696523, 686206]",3
"[647651, 638821, 647646]",3,False,Same,734.93,Same,"[647651, 647646, 638821]",3
"[613528, 613527, 613526, 613407]",4,False,Same,12.56,Same,"[613527, 613528, 613526, 613407]",4
"[666433, 666594, 664578]",3,False,Same,217.58,Same,"[666594, 666433, 664578]",3
"[847828, 847827, 847836, 847829]",4,False,Same,21.85,Same,"[847829, 847828, 847827, 847836]",4
"[24387, 28614]",2,False,Same,1341.16,Same,"[28614, 24387]",2
"[806561, 811781, 812359, 814426, 812475]",5,False,Same,1178.28,Same,"[812359, 806561, 814426, 812475, 811781]",5
"[248960, 248837]",2,False,Same,7.2,Same,"[248960, 248837]",2
"[826564, 826565, 826566, 826567, 826568, 825727]",6,False,Same,142.36,Same,"[826566, 826568, 826567, 826565, 826564, 825727]",6
"[739811, 757124, 757125, 757126]",4,False,Same,2254.61,Same,"[757124, 757126, 757125, 739811]",4
"[733626, 733498]",2,False,Same,5.32,Same,"[733626, 733498]",2
"[739082, 742948]",2,False,Same,529.45,Same,"[742948, 739082]",2
"[578050, 762859]",2,False,Same,20981.64,Same,"[762859, 578050]",2
"[772227, 772228, 772405, 771478]",4,False,Same,160.16,Same,"[772405, 772228, 771478, 772227]",4
"[437356, 441037]",2,False,Same,189.83,Same,"[441037, 437356]",2
"[751995, 751996, 739820]",3,False,Same,1671.85,Same,"[751995, 751996, 739820]",3
"[201058, 349429]",2,False,Same,9239.57,Same,"[349429, 201058]",2
"[343544, 342176, 341694]",3,False,Same,112.76,Same,"[343544, 342176, 341694]",3
"[298328, 299417]",2,False,Same,44.91,Same,"[299417, 298328]",2
"[128595, 132534]",2,False,Same,456.7,Same,"[132534, 128595]",2
"[496990, 496999]",2,False,Same,0.68,Same,"[496999, 496990]",2
"[496937, 496477]",2,False,Same,17.88,Same,"[496937, 496477]",2
"[812560, 810162]",2,False,Same,360.63,Same,"[812560, 810162]",2
"[170309, 182661]",2,False,Same,974.5,Same,"[182661, 170309]",2
"[562176, 563307]",2,False,Same,59.29,Same,"[563307, 562176]",2
"[472972, 472413]",2,False,Same,45.43,Same,"[472972, 472413]",2
"[157169, 153361]",2,False,Same,313.77,Same,"[157169, 153361]",2
"[710770, 710955, 712965]",3,False,Same,265.21,Same,"[712965, 710955, 710770]",3
"[417467, 421181, 414629]",3,False,Same,592.71,Same,"[417467, 421181, 414629]",3
"[504220, 505894, 505895]",3,False,Same,148.84,Same,"[505894, 505895, 504220]",3
"[708921, 711063]",2,False,Same,288.14,Same,"[711063, 708921]",2
"[504051, 507468, 507469]",3,False,Same,285.32,Same,"[507469, 507468, 504051]",3
"[310364, 316966]",2,False,Same,464.26,Same,"[316966, 310364]",2
"[426490, 416122]",2,False,Same,606.17,Same,"[426490, 416122]",2
"[249593, 243146]",2,False,Same,375.98,Same,"[249593, 243146]",2
"[652944, 653930, 655388]",3,False,Same,193.61,Same,"[653930, 655388, 652944]",3
"[718585, 713226]",2,False,Same,563.59,Same,"[718585, 713226]",2
"[815361, 815015, 815436, 815437, 814940]",5,False,Same,116.83,Same,"[815361, 815437, 815436, 814940, 815015]",5
"[444232, 444300, 444301]",3,False,Same,2.02,Same,"[444301, 444300, 444232]",3
"[710258, 697437]",2,False,Same,2019.0,Same,"[710258, 697437]",2
"[212953, 210037]",2,False,Same,178.3,Same,"[212953, 210037]",2
"[794922, 796085, 794374, 794110]",4,False,Same,261.6,Same,"[796085, 794922, 794374, 794110]",4
"[767224, 766813, 765872]",3,False,Same,193.56,Same,"[766813, 767224, 765872]",3
"[438136, 325648]",2,False,Same,6352.73,Same,"[438136, 325648]",2
"[515612, 513471]",2,False,Same,180.14,Same,"[515612, 513471]",2
"[557778, 559820, 559815]",3,False,Same,266.32,Same,"[557778, 559815, 559820]",3
"[308602, 308685]",2,False,Same,1.84,Same,"[308685, 308602]",2
"[433912, 434466]",2,False,Same,22.89,Same,"[433912, 434466]",2
"[281208, 279083, 281207]",3,False,Same,141.81,Same,"[281208, 281207, 279083]",3
"[559937, 559009]",2,False,Same,120.24,Same,"[559937, 559009]",2
"[542604, 543134]",2,False,Same,36.19,Same,"[543134, 542604]",2
"[398825, 398075]",2,False,Same,28.34,Same,"[398825, 398075]",2
"[553860, 629869]",2,False,Same,7196.76,Same,"[629869, 553860]",2
"[712537, 708597]",2,False,Same,513.53,Same,"[712537, 708597]",2
"[39474, 36635]",2,False,Same,481.37,Same,"[39474, 36635]",2
"[158816, 153339, 158895]",3,False,Same,459.47,Same,"[158895, 158816, 153339]",3
"[421430, 421559]",2,False,Same,3.75,Same,"[421430, 421559]",2
"[224757, 224758]",2,False,Same,0.03,Same,"[224757, 224758]",2
"[859652, 859661, 855975]",3,False,Same,551.68,Same,"[859661, 859652, 855975]",3
"[369456, 369457, 369436]",3,False,Same,0.54,Same,"[369457, 369456, 369436]",3
"[54350, 65310]",2,False,Same,1681.58,Same,"[65310, 54350]",2
"[239960, 253059]",2,False,Same,865.8,Same,"[253059, 239960]",2
"[310066, 314469]",2,False,Same,347.24,Same,"[314469, 310066]",2
"[811719, 813448, 813447, 813450, 813454, 813457]",6,False,Same,292.48,Same,"[813457, 813448, 813454, 813450, 813447, 811719]",6
"[743523, 744829]",2,False,Same,186.38,Same,"[744829, 743523]",2
"[805496, 810279]",2,False,Same,730.42,Same,"[810279, 805496]",2
"[302793, 305011]",2,False,Same,137.43,Same,"[305011, 302793]",2
"[731208, 727951]",2,False,Same,318.11,Same,"[731208, 727951]",2
"[754243, 754590, 754591]",3,False,Same,51.92,Same,"[754590, 754591, 754243]",3
"[607537, 446177]",2,False,Same,13598.88,Same,"[607537, 446177]",2
"[432185, 430667, 422534]",3,False,Same,526.59,Same,"[430667, 432185, 422534]",3
"[602403, 602409, 588689, 605879, 605880]",5,False,Same,1319.78,Same,"[605880, 605879, 602409, 602403, 588689]",5
"[748346, 748399]",2,False,Same,6.96,Same,"[748399, 748346]",2
"[573649, 567849]",2,False,Same,669.16,Same,"[573649, 567849]",2
"[106157, 106791]",2,False,Same,91.24,Same,"[106791, 106157]",2
"[719112, 719093]",2,False,Same,2.53,Same,"[719112, 719093]",2
"[817218, 778978, 788726]",3,False,Same,1316.35,Same,"[788726, 778978]",2
"[451441, 451459, 449577]",3,False,Same,124.1,Same,"[451459, 451441, 449577]",3
"[763235, 763237, 763238, 763240, 757150]",5,False,Same,961.53,Same,"[763237, 763238, 763235, 763240, 757150]",5
"[59755, 170453, 167751, 51295]",4,False,Cross,12927.22,Cross,"[170453, 167751, 59755, 51295]",4
"[648321, 649333, 649334]",3,False,Same,127.98,Same,"[649334, 649333, 648321]",3
"[838586, 838543]",2,False,Same,11.15,Same,"[838543, 838586]",2
"[411642, 383765]",2,False,Same,1671.65,Same,"[411642, 383765]",2
"[357121, 350089, 353879]",3,False,Same,208.53,Same,"[353879, 350089]",2
"[742176, 741924]",2,False,Same,24.77,Same,"[742176, 741924]",2
"[496515, 498477, 498478]",3,False,Same,127.54,Same,"[498478, 498477, 496515]",3
"[428670, 429599]",2,False,Same,71.77,Same,"[429599, 428670]",2
"[640032, 639981]",2,False,Same,3.24,Same,"[640032, 639981]",2
"[451739, 436845, 447397]",3,False,Same,864.55,Same,"[451739, 447397, 436845]",3
"[155730, 148516, 275175]",3,False,Same,576.24,Same,"[148516, 155730]",2
"[606048, 599072, 638503]",3,False,Same,4175.49,Same,"[638503, 606048, 599072]",3
"[284684, 284422]",2,False,Same,14.86,Same,"[284422, 284684]",2
"[499864, 499884]",2,False,Same,2.27,Same,"[499884, 499864]",2
"[696915, 683387, 669166]",3,False,Same,3628.0,Same,"[696915, 683387, 669166]",3
"[250089, 248545]",2,False,Same,66.01,Same,"[250089, 248545]",2
"[747946, 745268]",2,False,Same,444.79,Same,"[747946, 745268]",2
"[60243, 60236]",2,False,Same,0.28,Same,"[60236, 60243]",2
"[635977, 636010]",2,False,Same,12.31,Same,"[636010, 635977]",2
"[502081, 501873]",2,False,Same,17.76,Same,"[502081, 501873]",2
"[319944, 315140]",2,False,Same,285.83,Same,"[319944, 315140]",2
"[77108, 66332]",2,False,Same,1099.42,Same,"[77108, 66332]",2
"[165337, 167311]",2,False,Same,151.49,Same,"[167311, 165337]",2
"[573197, 573663]",2,False,Same,23.28,Same,"[573663, 573197]",2
"[517096, 517209]",2,False,Same,12.85,Same,"[517209, 517096]",2
"[329625, 375055]",2,False,Same,2400.03,Same,"[375055, 329625]",2
"[327398, 326262]",2,False,Same,39.21,Same,"[327398, 326262]",2
"[626762, 628045, 628046]",3,False,Same,310.09,Same,"[628046, 628045, 626762]",3
"[124736, 124737]",2,False,Same,0.01,Same,"[124737, 124736]",2
"[338200, 338184, 336842]",3,False,Same,89.32,Same,"[338200, 338184, 336842]",3
"[299693, 299638]",2,False,Same,2.99,Same,"[299693, 299638]",2
"[438944, 438943]",2,False,Same,0.02,Same,"[438944, 438943]",2
"[726187, 727159]",2,False,Same,115.37,Same,"[727159, 726187]",2
"[722797, 714525]",2,False,Same,762.18,Same,"[722797, 714525]",2
"[312891, 375614]",2,False,Same,3389.97,Same,"[375614, 312891]",2
"[335088, 334075]",2,False,Same,91.4,Same,"[335088, 334075]",2
"[123005, 175990]",2,False,Same,5088.77,Same,"[175990, 123005]",2
"[809258, 809380, 809381]",3,False,Same,24.94,Same,"[809381, 809380, 809258]",3
"[785825, 845876]",2,False,Same,10293.78,Same,"[845876, 785825]",2
"[148593, 148131]",2,False,Same,41.11,Same,"[148593, 148131]",2
"[424544, 424535]",2,False,Same,0.31,Same,"[424544, 424535]",2
"[486451, 479115, 486453]",3,False,Same,574.8,Same,"[486451, 486453, 479115]",3
"[14050, 16666]",2,False,Same,1153.47,Same,"[16666, 14050]",2
"[223498, 226895]",2,False,Same,200.13,Same,"[226895, 223498]",2
"[785930, 785931, 785932, 785938]",4,False,Same,20.77,Same,"[785931, 785932, 785930, 785938]",4
"[11649, 11525]",2,False,Same,360.64,Same,"[11649, 11525]",2
"[551264, 554513]",2,False,Same,264.02,Same,"[554513, 551264]",2
"[312525, 312526, 312511]",3,False,Same,0.28,Same,"[312525, 312526, 312511]",3
"[764306, 764391]",2,False,Same,11.91,Same,"[764306, 764391]",2
"[409149, 409150, 408735]",3,False,Same,20.11,Same,"[409150, 409149, 408735]",3
"[207441, 199572, 199574]",3,False,Same,527.02,Same,"[207441, 199572, 199574]",3
"[613428, 618783]",2,False,Same,596.12,Same,"[618783, 613428]",2
"[504378, 423355]",2,False,Same,5704.89,Same,"[504378, 423355]",2
"[16710, 14383]",2,False,Same,974.51,Same,"[16710, 14383]",2
"[851096, 850940, 851878, 851879]",4,False,Same,208.56,Same,"[851878, 850940, 851879, 851096]",4
"[757575, 755111]",2,False,Same,306.3,Same,"[757575, 755111]",2
"[747330, 747452, 522429, 746831]",4,False,Same,24062.86,Same,"[747452, 747330, 746831, 522429]",4
"[614458, 605047]",2,False,Same,862.58,Same,"[614458, 605047]",2
"[314282, 316868, 316869]",3,False,Same,161.01,Same,"[316868, 316869, 314282]",3
"[591552, 591289]",2,False,Same,18.66,Same,"[591552, 591289]",2
"[106792, 115268, 104581]",3,False,Same,1125.16,Same,"[115268, 106792, 104581]",3
"[28281, 26061]",2,False,Same,776.32,Same,"[28281, 26061]",2
"[731520, 724785, 731519]",3,False,Same,659.79,Same,"[731520, 731519, 724785]",3
"[706553, 681017]",2,False,Same,3626.13,Same,"[706553, 681017]",2
"[133696, 138018]",2,False,Same,475.4,Same,"[138018, 133696]",2
"[496577, 498636]",2,False,Same,135.71,Same,"[498636, 496577]",2
"[13787, 14054]",2,False,Same,166.26,Same,"[14054, 13787]",2
"[682558, 682557, 679510, 682559]",4,False,Same,418.39,Same,"[682557, 682559, 682558, 679510]",4
"[342897, 342179]",2,False,Same,24.96,Same,"[342897, 342179]",2
"[803496, 803683]",2,False,Same,46.32,Same,"[803683, 803496]",2
"[495761, 491509]",2,False,Same,329.64,Same,"[495761, 491509]",2
"[684210, 682834]",2,False,Same,143.2,Same,"[684210, 682834]",2
"[552817, 591395, 556163]",3,False,Same,3654.5,Same,"[591395, 556163, 552817]",3
"[704000, 704011, 703998]",3,False,Same,1.11,Same,"[704000, 704011, 703998]",3
"[686577, 686329]",2,False,Same,31.45,Same,"[686577, 686329]",2
"[37680, 89614]",2,False,Same,6674.06,Same,"[89614, 37680]",2
"[837201, 837306, 837305, 837307]",4,False,Same,48.15,Same,"[837307, 837306, 837305, 837201]",4
